n,n_pos,n_neg,mcc,auc_roc,pr_auc,balanced_acc,f1,gmean,sensitivity,specificity,TP,TN,FP,FN,model,revision,threshold,train_size,precision,npv
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2107,0.165,6038,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2107,0.214,6038,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2107,0.182,6038,,
9,5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,0,0,RandomForest,2109,0.361,6039,1.0,1.0
9,5,4,0.7905694150420948,1.0,1.0,0.875,0.9090909090909091,0.8660254037844386,1.0,0.75,5,3,1,0,LightGBM,2109,0.165,6039,0.8333,1.0
9,5,4,0.7905694150420948,1.0,1.0,0.875,0.9090909090909091,0.8660254037844386,1.0,0.75,5,3,1,0,XGBoost,2109,0.214,6039,0.8333,1.0
9,5,4,0.7905694150420948,1.0,1.0,0.875,0.9090909090909091,0.8660254037844386,1.0,0.75,5,3,1,0,CatBoost,2109,0.182,6039,0.8333,1.0
14,8,6,0.8606629658238705,1.0,1.0,0.9166666666666667,0.9411764705882353,0.9128709291752769,1.0,0.8333,8,5,1,0,RandomForest,2112,0.361,6048,0.8889,1.0
14,8,6,0.8606629658238705,1.0,1.0,0.9166666666666667,0.9411764705882353,0.9128709291752769,1.0,0.8333,8,5,1,0,LightGBM,2112,0.165,6048,0.8889,1.0
14,8,6,0.8606629658238705,1.0,1.0,0.9166666666666667,0.9411764705882353,0.9128709291752769,1.0,0.8333,8,5,1,0,XGBoost,2112,0.312,6048,0.8889,1.0
14,8,6,0.8606629658238705,1.0,1.0,0.9166666666666667,0.9411764705882353,0.9128709291752769,1.0,0.8333,8,5,1,0,CatBoost,2112,0.182,6048,0.8889,1.0
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2114,0.476,6062,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2114,0.165,6062,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2114,0.361,6062,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2114,0.312,6062,,
5,2,3,0.4082482904638631,0.6666666666666667,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.5773502691896257,1.0,0.3333,2,1,2,0,RandomForest,2115,0.476,6064,0.5,1.0
5,2,3,0.4082482904638631,0.6666666666666667,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.5773502691896257,1.0,0.3333,2,1,2,0,LightGBM,2115,0.165,6064,0.5,1.0
5,2,3,0.4082482904638631,0.33333333333333337,0.41666666666666663,0.6666666666666666,0.6666666666666666,0.5773502691896257,1.0,0.3333,2,1,2,0,XGBoost,2115,0.361,6064,0.5,1.0
5,2,3,0.4082482904638631,0.6666666666666667,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.5773502691896257,1.0,0.3333,2,1,2,0,CatBoost,2115,0.312,6064,0.5,1.0
6,4,2,0.6324555320336759,1.0,1.0,0.75,0.8888888888888888,0.7071067811865476,1.0,0.5,4,1,1,0,RandomForest,2116,0.476,6069,0.8,1.0
6,4,2,0.25,0.75,0.8875,0.625,0.75,0.6123724356957945,0.75,0.5,3,1,1,1,LightGBM,2116,0.361,6069,0.75,0.5
6,4,2,0.6324555320336759,0.875,0.95,0.75,0.8888888888888888,0.7071067811865476,1.0,0.5,4,1,1,0,XGBoost,2116,0.361,6069,0.8,1.0
6,4,2,0.6324555320336759,0.875,0.95,0.75,0.8888888888888888,0.7071067811865476,1.0,0.5,4,1,1,0,CatBoost,2116,0.312,6069,0.8,1.0
5,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,0,0,RandomForest,2117,0.476,6075,1.0,1.0
5,2,3,0.6666666666666666,1.0,1.0,0.8333333333333333,0.8,0.816496580927726,1.0,0.6667,2,2,1,0,LightGBM,2117,0.165,6075,0.6667,1.0
5,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,0,0,XGBoost,2117,0.361,6075,1.0,1.0
5,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,0,0,CatBoost,2117,0.312,6075,1.0,1.0
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2118,0.476,6080,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2118,0.263,6080,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2118,0.361,6080,,
2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2118,0.312,6080,,
8,5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,3,0,0,RandomForest,2122,0.476,6082,1.0,1.0
8,5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,3,0,0,LightGBM,2122,0.263,6082,1.0,1.0
8,5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,3,0,0,XGBoost,2122,0.361,6082,1.0,1.0
8,5,3,0.7453559924999299,1.0,1.0,0.8333333333333333,0.9090909090909091,0.816496580927726,1.0,0.6667,5,2,1,0,CatBoost,2122,0.312,6082,0.8333,1.0
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2123,0.508,6090,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2123,0.263,6090,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2123,0.361,6090,,
2,0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2123,0.524,6090,,
6,2,4,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,1.0,0.5,2,2,2,0,RandomForest,2124,0.508,6092,0.5,1.0
6,2,4,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,1.0,0.5,2,2,2,0,LightGBM,2124,0.247,6092,0.5,1.0
6,2,4,0.7071067811865476,1.0,1.0,0.875,0.8,0.8660254037844386,1.0,0.75,2,3,1,0,XGBoost,2124,0.476,6092,0.6667,1.0
6,2,4,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,1.0,0.5,2,2,2,0,CatBoost,2124,0.524,6092,0.5,1.0
16,11,5,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,11,5,0,0,RandomForest,2125,0.508,6098,1.0,1.0
16,11,5,0.7090909090909091,0.9272727272727274,0.965977961432507,0.8545454545454545,0.9090909090909091,0.8528028654224418,0.9091,0.8,10,4,1,1,LightGBM,2125,0.247,6098,0.9091,0.8
16,11,5,0.7644707871564383,0.9636363636363636,0.986013986013986,0.9090909090909092,0.9,0.9045340337332909,0.8182,1.0,9,5,0,2,XGBoost,2125,0.476,6098,1.0,0.7143
16,11,5,0.7644707871564383,1.0,1.0,0.9090909090909092,0.9,0.9045340337332909,0.8182,1.0,9,5,0,2,CatBoost,2125,0.524,6098,1.0,0.7143
5,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0,0,RandomForest,2126,0.508,6114,1.0,1.0
5,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0,0,LightGBM,2126,0.247,6114,1.0,1.0
5,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0,0,XGBoost,2126,0.361,6114,1.0,1.0
5,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0,0,CatBoost,2126,0.28,6114,1.0,1.0
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2127,0.508,6119,,
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2127,0.247,6119,,
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2127,0.476,6119,,
3,0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2127,0.28,6119,,
31,19,12,0.7426602870298766,0.9517543859649124,0.9733825670896609,0.8793859649122806,0.8888888888888888,0.8785953702139588,0.8421,0.9167,16,11,1,3,RandomForest,2129,0.476,6122,0.9412,0.7857
31,19,12,0.8009333474269521,0.9429824561403508,0.9682840145974483,0.9057017543859649,0.918918918918919,0.9056353783927013,0.8947,0.9167,17,11,1,2,LightGBM,2129,0.247,6122,0.9444,0.8462
31,19,12,0.7426602870298766,0.9517543859649122,0.973829672219765,0.8793859649122806,0.8888888888888888,0.8785953702139588,0.8421,0.9167,16,11,1,3,XGBoost,2129,0.361,6122,0.9412,0.7857
31,19,12,0.6667228946148682,0.9561403508771931,0.9757371377267798,0.8377192982456141,0.8648648648648649,0.837707816583391,0.8421,0.8333,16,10,2,3,CatBoost,2129,0.28,6122,0.8889,0.7692
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2130,0.508,6153,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2130,0.247,6153,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2130,0.508,6153,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2130,0.524,6153,,
12,7,5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,7,5,0,0,RandomForest,2135,0.508,6154,1.0,1.0
12,7,5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,7,5,0,0,LightGBM,2135,0.247,6154,1.0,1.0
12,7,5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,7,5,0,0,XGBoost,2135,0.573,6154,1.0,1.0
12,7,5,0.8451542547285166,1.0,0.9999999999999998,0.9285714285714286,0.9230769230769231,0.9258200997725514,0.8571,1.0,6,5,0,1,CatBoost,2135,0.524,6154,1.0,0.8333
6,6,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2136,0.508,6166,,
6,6,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2136,0.247,6166,,
6,6,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2136,0.573,6166,,
6,6,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2136,0.524,6166,,
37,26,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26,11,0,0,RandomForest,2137,0.508,6172,1.0,1.0
37,26,11,0.8716308047219647,1.0,0.9999999999999999,0.9090909090909092,0.9629629629629629,0.9045340337332909,1.0,0.8182,26,9,2,0,LightGBM,2137,0.247,6172,0.9286,1.0
37,26,11,0.8837788686981582,1.0,1.0,0.9615384615384616,0.96,0.9607689228305228,0.9231,1.0,24,11,0,2,XGBoost,2137,0.508,6172,1.0,0.8462
37,26,11,0.9388345202485135,1.0,1.0,0.9807692307692308,0.9803921568627451,0.9805806756909202,0.9615,1.0,25,11,0,1,CatBoost,2137,0.524,6172,1.0,0.9167
29,22,7,0.809173593712687,1.0,0.9999999999999998,0.8571428571428572,0.9565217391304348,0.8451542547285166,1.0,0.7143,22,5,2,0,RandomForest,2142,0.394,6209,0.9167,1.0
29,22,7,0.809173593712687,0.9935064935064936,0.9980237154150196,0.8571428571428572,0.9565217391304348,0.8451542547285166,1.0,0.7143,22,5,2,0,LightGBM,2142,0.361,6209,0.9167,1.0
29,22,7,0.809173593712687,0.9935064935064936,0.9980237154150197,0.8571428571428572,0.9565217391304348,0.8451542547285166,1.0,0.7143,22,5,2,0,XGBoost,2142,0.296,6209,0.9167,1.0
29,22,7,0.809173593712687,1.0,0.9999999999999998,0.8571428571428572,0.9565217391304348,0.8451542547285166,1.0,0.7143,22,5,2,0,CatBoost,2142,0.443,6209,0.9167,1.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2144,0.622,6238,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2144,0.28,6238,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2144,0.41,6238,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2144,0.622,6238,,
2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,RandomForest,2153,0.622,6239,1.0,1.0
2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,LightGBM,2153,0.296,6239,1.0,1.0
2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,XGBoost,2153,0.41,6239,1.0,1.0
2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,CatBoost,2153,0.622,6239,1.0,1.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,RandomForest,2154,0.622,6241,1.0,1.0
3,2,1,0.0,1.0,1.0,0.5,0.8,0.0,1.0,0.0,2,0,1,0,LightGBM,2154,0.296,6241,0.6667,0.0
3,2,1,0.0,1.0,1.0,0.5,0.8,0.0,1.0,0.0,2,0,1,0,XGBoost,2154,0.41,6241,0.6667,0.0
3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,CatBoost,2154,0.622,6241,1.0,1.0
43,29,14,0.8451577241559386,0.9852216748768473,0.9924472774770039,0.9298029556650247,0.9473684210526315,0.9298021400838102,0.931,0.9286,27,13,1,2,RandomForest,2155,0.622,6244,0.9643,0.8667
43,29,14,0.8451577241559386,0.9605911330049262,0.9802823333033227,0.9298029556650247,0.9473684210526315,0.9298021400838102,0.931,0.9286,27,13,1,2,LightGBM,2155,0.688,6244,0.9643,0.8667
43,29,14,0.8451577241559386,0.9876847290640394,0.9943466536436215,0.9298029556650247,0.9473684210526315,0.9298021400838102,0.931,0.9286,27,13,1,2,XGBoost,2155,0.443,6244,0.9643,0.8667
43,29,14,0.7999077726896654,0.9876847290640395,0.9938265878218315,0.9125615763546798,0.9285714285714286,0.9124211282466754,0.8966,0.9286,26,13,1,3,CatBoost,2155,0.622,6244,0.963,0.8125
32,24,8,0.8320502943378436,1.0,1.0,0.875,0.96,0.8660254037844386,1.0,0.75,24,6,2,0,RandomForest,2158,0.28,6287,0.9231,1.0
32,24,8,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,24,8,0,0,LightGBM,2158,0.622,6287,1.0,1.0
32,24,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,8,0,0,XGBoost,2158,0.704,6287,1.0,1.0
32,24,8,0.8320502943378436,1.0,1.0,0.875,0.96,0.8660254037844386,1.0,0.75,24,6,2,0,CatBoost,2158,0.247,6287,0.9231,1.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2159,0.737,6319,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2159,0.28,6319,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2159,0.704,6319,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2159,0.769,6319,,
6,4,2,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,0.5,1.0,2,2,0,2,RandomForest,2160,0.72,6320,1.0,0.5
6,4,2,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,0.5,1.0,2,2,0,2,LightGBM,2160,0.557,6320,1.0,0.5
6,4,2,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,0.5,1.0,2,2,0,2,XGBoost,2160,0.541,6320,1.0,0.5
6,4,2,0.5,1.0,1.0,0.75,0.6666666666666666,0.7071067811865476,0.5,1.0,2,2,0,2,CatBoost,2160,0.622,6320,1.0,0.5
46,27,19,0.8761716542303611,0.9961013645224173,0.9973055065647656,0.9444444444444444,0.9411764705882353,0.9428090415820634,0.8889,1.0,24,19,0,3,RandomForest,2163,0.72,6326,1.0,0.8636
46,27,19,0.870571500132014,0.9980506822612086,0.9986772486772484,0.9210526315789473,0.9473684210526315,0.9176629354822471,1.0,0.8421,27,16,3,0,LightGBM,2163,0.557,6326,0.9,1.0
46,27,19,0.9127052388337406,0.9980506822612086,0.9986772486772484,0.9473684210526316,0.9642857142857143,0.9459053029269173,1.0,0.8947,27,17,2,0,XGBoost,2163,0.541,6326,0.931,1.0
46,27,19,0.9557896392964648,0.9961013645224173,0.9973055065647656,0.9736842105263157,0.9818181818181818,0.9733285267845752,1.0,0.9474,27,18,1,0,CatBoost,2163,0.622,6326,0.9643,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,RandomForest,2165,0.476,6372,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,LightGBM,2165,0.769,6372,1.0,1.0
34,24,10,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,24,10,0,0,XGBoost,2165,0.622,6372,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,CatBoost,2165,0.378,6372,1.0,1.0
46,26,20,0.9141741003300661,1.0,0.9999999999999999,0.95,0.9629629629629629,0.9486832980505138,1.0,0.9,26,18,2,0,RandomForest,2166,0.28,6406,0.9286,1.0
46,26,20,0.9141741003300661,1.0,1.0,0.95,0.9629629629629629,0.9486832980505138,1.0,0.9,26,18,2,0,LightGBM,2166,0.247,6406,0.9286,1.0
46,26,20,0.9141741003300661,1.0,0.9999999999999999,0.95,0.9629629629629629,0.9486832980505138,1.0,0.9,26,18,2,0,XGBoost,2166,0.214,6406,0.9286,1.0
46,26,20,0.9141741003300661,1.0,1.0,0.95,0.9629629629629629,0.9486832980505138,1.0,0.9,26,18,2,0,CatBoost,2166,0.247,6406,0.9286,1.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2168,0.459,6452,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2168,0.671,6452,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2168,0.28,6452,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2168,0.655,6452,,
34,24,10,0.2680281337094487,1.0,1.0,0.6041666666666666,0.3448275862068966,0.45643546458763845,0.2083,1.0,5,10,0,19,RandomForest,2169,0.884,6453,1.0,0.3448
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,LightGBM,2169,0.671,6453,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,XGBoost,2169,0.28,6453,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,CatBoost,2169,0.655,6453,1.0,1.0
47,28,19,0.9563997827606455,1.0,0.9999999999999999,0.9736842105263157,0.9824561403508771,0.9733285267845752,1.0,0.9474,28,18,1,0,RandomForest,2170,0.214,6487,0.9655,1.0
47,28,19,0.9563997827606455,1.0,1.0000000000000002,0.9736842105263157,0.9824561403508771,0.9733285267845752,1.0,0.9474,28,18,1,0,LightGBM,2170,0.182,6487,0.9655,1.0
47,28,19,0.9563997827606455,1.0,0.9999999999999999,0.9736842105263157,0.9824561403508771,0.9733285267845752,1.0,0.9474,28,18,1,0,XGBoost,2170,0.198,6487,0.9655,1.0
47,28,19,0.9563997827606455,1.0,1.0,0.9736842105263157,0.9824561403508771,0.9733285267845752,1.0,0.9474,28,18,1,0,CatBoost,2170,0.214,6487,0.9655,1.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2171,0.296,6534,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2171,0.312,6534,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2171,0.263,6534,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2171,0.247,6534,,
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,RandomForest,2173,0.296,6535,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,LightGBM,2173,0.312,6535,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,XGBoost,2173,0.263,6535,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,CatBoost,2173,0.247,6535,1.0,1.0
48,29,19,0.9569688990161647,1.0,1.0,0.9736842105263157,0.9830508474576272,0.9733285267845752,1.0,0.9474,29,18,1,0,RandomForest,2174,0.182,6569,0.9667,1.0
48,29,19,0.9569688990161647,1.0,1.0000000000000002,0.9736842105263157,0.9830508474576272,0.9733285267845752,1.0,0.9474,29,18,1,0,LightGBM,2174,0.182,6569,0.9667,1.0
48,29,19,0.9178041904566052,1.0,0.9999999999999999,0.9655172413793103,0.9642857142857143,0.9649012813540153,0.931,1.0,27,19,0,2,XGBoost,2174,0.427,6569,1.0,0.9048
48,29,19,0.9569688990161647,1.0,1.0,0.9736842105263157,0.9830508474576272,0.9733285267845752,1.0,0.9474,29,18,1,0,CatBoost,2174,0.149,6569,0.9667,1.0
34,24,10,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,24,10,0,0,RandomForest,2175,0.296,6617,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,LightGBM,2175,0.231,6617,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,XGBoost,2175,0.231,6617,1.0,1.0
34,24,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,CatBoost,2175,0.214,6617,1.0,1.0
4,3,1,0.0,1.0,1.0,0.5,0.8571428571428571,0.0,1.0,0.0,3,0,1,0,RandomForest,2181,0.149,6651,0.75,0.0
4,3,1,0.0,1.0,1.0,0.5,0.8571428571428571,0.0,1.0,0.0,3,0,1,0,LightGBM,2181,0.1,6651,0.75,0.0
4,3,1,0.0,1.0,1.0,0.5,0.8571428571428571,0.0,1.0,0.0,3,0,1,0,XGBoost,2181,0.133,6651,0.75,0.0
4,3,1,0.0,1.0,1.0,0.5,0.8571428571428571,0.0,1.0,0.0,3,0,1,0,CatBoost,2181,0.133,6651,0.75,0.0
10,5,5,0.5,0.56,0.5916666666666667,0.7,0.7692307692307693,0.6324555320336759,1.0,0.4,5,2,3,0,RandomForest,2191,0.28,6655,0.625,1.0
10,5,5,0.2182178902359924,0.56,0.5916666666666667,0.6000000000000001,0.6666666666666666,0.5656854249492381,0.8,0.4,4,2,3,1,LightGBM,2191,0.427,6655,0.5714,0.6667
10,5,5,0.2182178902359924,0.56,0.5916666666666667,0.6000000000000001,0.6666666666666666,0.5656854249492381,0.8,0.4,4,2,3,1,XGBoost,2191,0.508,6655,0.5714,0.6667
10,5,5,0.5,0.56,0.5916666666666667,0.7,0.7692307692307693,0.6324555320336759,1.0,0.4,5,2,3,0,CatBoost,2191,0.247,6655,0.625,1.0
10,5,5,0.408248290463863,0.88,0.9028571428571428,0.7,0.7272727272727273,0.6928203230275509,0.8,0.6,4,3,2,1,RandomForest,2192,0.28,6665,0.6667,0.75
10,5,5,0.408248290463863,0.88,0.9028571428571428,0.7,0.7272727272727273,0.6928203230275509,0.8,0.6,4,3,2,1,LightGBM,2192,0.622,6665,0.6667,0.75
10,5,5,0.6,0.88,0.9028571428571428,0.8,0.8,0.8,0.8,0.8,4,4,1,1,XGBoost,2192,0.655,6665,0.8,0.8
10,5,5,0.408248290463863,0.88,0.9028571428571428,0.7,0.7272727272727273,0.6928203230275509,0.8,0.6,4,3,2,1,CatBoost,2192,0.247,6665,0.6667,0.75
10,5,5,0.816496580927726,0.9600000000000001,0.9666666666666668,0.9,0.8888888888888888,0.8944271909999159,0.8,1.0,4,5,0,1,RandomForest,2193,0.639,6675,1.0,0.8333
10,5,5,0.816496580927726,0.9600000000000001,0.9666666666666667,0.9,0.8888888888888888,0.8944271909999159,0.8,1.0,4,5,0,1,LightGBM,2193,0.671,6675,1.0,0.8333
10,5,5,0.816496580927726,0.9600000000000001,0.9666666666666667,0.9,0.8888888888888888,0.8944271909999159,0.8,1.0,4,5,0,1,XGBoost,2193,0.655,6675,1.0,0.8333
10,5,5,0.816496580927726,0.9600000000000001,0.9666666666666668,0.9,0.8888888888888888,0.8944271909999159,0.8,1.0,4,5,0,1,CatBoost,2193,0.639,6675,1.0,0.8333
9,4,5,0.35,0.9,0.9166666666666666,0.675,0.6666666666666666,0.6708203932499369,0.75,0.6,3,3,2,1,RandomForest,2196,0.639,6685,0.6,0.75
9,4,5,0.7905694150420948,0.9500000000000001,0.95,0.875,0.8571428571428571,0.8660254037844386,0.75,1.0,3,5,0,1,LightGBM,2196,0.671,6685,1.0,0.8333
9,4,5,0.7905694150420948,0.85,0.8928571428571428,0.875,0.8571428571428571,0.8660254037844386,0.75,1.0,3,5,0,1,XGBoost,2196,0.655,6685,1.0,0.8333
9,4,5,0.35,0.9,0.9166666666666666,0.675,0.6666666666666666,0.6708203932499369,0.75,0.6,3,3,2,1,CatBoost,2196,0.639,6685,0.6,0.75
7,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,0,0,RandomForest,2207,0.671,6694,1.0,1.0
7,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,0,0,LightGBM,2207,0.671,6694,1.0,1.0
7,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,0,0,XGBoost,2207,0.655,6694,1.0,1.0
7,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,0,0,CatBoost,2207,0.704,6694,1.0,1.0
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2209,0.671,6701,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2209,0.671,6701,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,XGBoost,2209,0.655,6701,,
1,0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,CatBoost,2209,0.704,6701,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,RandomForest,2212,0.671,6702,,
4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,LightGBM,2212,0.671,6702,,
