revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
13,57,68,22,0,1,1,1,0,1,83,,dnsSIGRecord.java,,
13,57,70,22,0,1,4,4+,0,4,83,,SIGRecord.java,,
13,57,74,22,0,1,4,4+,0,4,83,,dnsSIGRecord.java,,
13,57,78,22,0,1,1,1,0,1,83,,SIGRecord.java,,
13,67,68,22,0,1,1,1,0,1,72,,dnsSIGRecord.java,,
13,67,70,22,0,1,4,4+,0,4,72,,SIGRecord.java,,
13,67,74,22,0,1,4,4+,0,4,72,,dnsSIGRecord.java,,
13,67,78,22,0,1,1,1,0,1,72,,SIGRecord.java,,
13,68,70,22,0,1,4,4+,1,4,72,dnsSIGRecord.java,SIGRecord.java,,
13,68,71,22,0,1,1,1,0,1,72,dnsSIGRecord.java,,,
13,68,72,22,0,1,4,4+,0,4,72,dnsSIGRecord.java,,,
13,68,74,22,1,1,4,4+,1,4,72,dnsSIGRecord.java,dnsSIGRecord.java,,
13,68,77,22,0,1,4,4+,0,4,72,dnsSIGRecord.java,,,
13,68,78,22,0,1,1,1,1,1,72,dnsSIGRecord.java,SIGRecord.java,,
13,70,71,22,0,1,4,4+,0,4,72,SIGRecord.java,,,
13,70,72,22,0,1,1,1,0,1,72,SIGRecord.java,,,
13,70,74,22,0,1,1,1,1,1,72,SIGRecord.java,dnsSIGRecord.java,,
13,70,77,22,0,1,1,1,0,1,72,SIGRecord.java,,,
13,70,78,22,1,1,4,4+,1,4,72,SIGRecord.java,SIGRecord.java,,
13,71,74,22,0,1,4,4+,0,4,72,,dnsSIGRecord.java,,
13,71,78,22,0,1,1,1,0,1,72,,SIGRecord.java,,
13,72,74,22,0,1,1,1,0,1,72,,dnsSIGRecord.java,,
13,72,78,22,0,1,4,4+,0,4,72,,SIGRecord.java,,
13,74,77,22,0,1,1,1,0,1,72,dnsSIGRecord.java,,,
13,74,78,22,0,1,4,4+,1,4,72,dnsSIGRecord.java,SIGRecord.java,,
13,77,78,22,0,1,4,4+,0,4,72,,SIGRecord.java,,
14,111,193,45,0,1,1,1,0,1,100,,dnsResolver.java,,
14,111,194,45,0,1,4,4+,0,4,100,,SimpleResolver.java,,
14,111,195,45,0,1,4,4+,0,4,100,,dnsResolver.java,,
