cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",434,435,4,0.8000,0,"SIMILARITY_PRESERVING","[33, 44, 144, 208]","[33, 44, 144, 208]","[33, 44, 144, 208, 222]"
"Type3","Block",434,436,4,0.8000,0,"SIMILARITY_PRESERVING","[33, 44, 144, 208]","[33, 44, 144, 208]","[33, 44, 144, 208, 222]"
"Type3","Block",435,436,4,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 144, 208]","[33, 44, 144, 208, 222]","[33, 44, 144, 208, 222]"
"Type3","Block",544,545,2,1.0000,0,"SIMILARITY_PRESERVING","[94, 278]","[94, 278]","[94, 278]"
"Type3","Block",1063,1064,4,0.8000,1,"SIMILARITY_PRESERVING","[514, 694, 703, 1013]","[514, 691, 694, 703, 1013]","[514, 694, 703, 1013]"
"Type3","Block",1257,1259,3,0.7500,0,"SIMILARITY_PRESERVING","[1329, 1465, 1476]","[1329, 1465, 1476]","[1329, 1465, 1476, 1477]"
"Type3","Block",1258,1259,3,0.7500,0,"SIMILARITY_PRESERVING","[1329, 1465, 1476]","[1329, 1465, 1476]","[1329, 1465, 1476, 1477]"
"Type3","Block",241,242,3,0.5000,0,"SIMILARITY_PRESERVING","[37, 41, 52]","[37, 41, 52]","[37, 41, 52, 94, 268, 753]"
"Type3","Block",241,243,3,0.6000,0,"SIMILARITY_PRESERVING","[37, 41, 52]","[37, 41, 52]","[37, 41, 52, 94, 268]"
"Type3","Block",241,244,3,1.0000,0,"SIMILARITY_PRESERVING","[37, 41, 52]","[37, 41, 52]","[37, 41, 52]"
"Type3","Block",242,243,5,0.8333,0,"SIMILARITY_PRESERVING","[37, 41, 52, 94, 268]","[37, 41, 52, 94, 268, 753]","[37, 41, 52, 94, 268]"
"Type3","Block",242,244,3,0.5000,0,"SIMILARITY_PRESERVING","[37, 41, 52]","[37, 41, 52, 94, 268, 753]","[37, 41, 52]"
"Type3","Block",243,244,3,0.6000,0,"SIMILARITY_PRESERVING","[37, 41, 52]","[37, 41, 52, 94, 268]","[37, 41, 52]"
"Type3","Block",437,438,4,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82]"
"Type3","Block",437,439,3,0.7500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82]"
"Type3","Block",437,440,3,0.7500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82]"
"Type3","Block",437,441,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 210]"
"Type3","Block",437,442,4,0.4444,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",437,443,4,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82]"
"Type3","Block",437,444,4,0.4444,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",437,445,3,0.2500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]"
"Type3","Block",437,446,4,0.2857,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]"
"Type3","Block",437,447,3,0.3750,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",437,448,3,0.2143,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",437,449,4,0.2222,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",437,450,4,0.4000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",437,451,4,0.5000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",437,452,4,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82]"
"Type3","Block",437,453,4,0.5714,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",437,454,4,0.4000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",438,439,3,0.7500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82]"
"Type3","Block",438,440,3,0.7500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82]"
"Type3","Block",438,441,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 210]"
"Type3","Block",438,442,4,0.4444,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",438,443,4,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82]"
"Type3","Block",438,444,4,0.4444,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",438,445,3,0.2500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]"
"Type3","Block",438,446,4,0.2857,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]"
"Type3","Block",438,447,3,0.3750,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",438,448,3,0.2143,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",438,449,4,0.2222,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",438,450,4,0.4000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",438,451,4,0.5000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",438,452,4,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82]"
"Type3","Block",438,453,4,0.5714,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",438,454,4,0.4000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",439,440,3,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 82]"
"Type3","Block",439,441,3,0.5000,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 82, 144, 203, 210]"
"Type3","Block",439,442,3,0.3333,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",439,443,3,0.7500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82]"
"Type3","Block",439,444,3,0.3333,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",439,445,3,0.2727,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]"
"Type3","Block",439,446,3,0.2143,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]"
"Type3","Block",439,447,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",439,448,3,0.2308,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",439,449,3,0.1667,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",439,450,3,0.3000,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",439,451,3,0.3750,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",439,452,3,0.7500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82]"
"Type3","Block",439,453,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",439,454,3,0.3000,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",440,441,3,0.5000,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 82, 144, 203, 210]"
"Type3","Block",440,442,3,0.3333,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",440,443,3,0.7500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82]"
"Type3","Block",440,444,3,0.3333,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",440,445,3,0.2727,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]"
"Type3","Block",440,446,3,0.2143,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]"
"Type3","Block",440,447,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",440,448,3,0.2308,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",440,449,3,0.1667,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",440,450,3,0.3000,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",440,451,3,0.3750,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",440,452,3,0.7500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82]"
"Type3","Block",440,453,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",440,454,3,0.3000,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",441,442,6,0.6667,2,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",441,443,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82]"
"Type3","Block",441,444,6,0.6667,2,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",441,445,6,0.5455,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]"
"Type3","Block",441,446,6,0.4286,2,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]"
"Type3","Block",441,447,6,0.8571,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",441,448,6,0.4615,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",441,449,6,0.3333,2,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",441,450,6,0.6000,0,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",441,451,6,0.7500,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",441,452,3,0.4286,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82]"
"Type3","Block",441,453,6,0.8571,0,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",441,454,6,0.6000,0,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",442,443,4,0.4444,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82]"
"Type3","Block",442,444,9,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",442,445,7,0.5385,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]"
"Type3","Block",442,446,9,0.6429,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]"
"Type3","Block",442,447,7,0.7778,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",442,448,7,0.4667,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",442,449,9,0.5000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",442,450,7,0.5833,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",442,451,8,0.8889,1,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",442,452,4,0.4444,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82]"
"Type3","Block",442,453,7,0.7778,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",442,454,7,0.5833,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",443,444,4,0.4444,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]"
"Type3","Block",443,445,3,0.2500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]"
"Type3","Block",443,446,4,0.2857,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]"
"Type3","Block",443,447,3,0.3750,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",443,448,3,0.2143,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 63, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",443,449,4,0.2222,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",443,450,4,0.4000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",443,451,4,0.5000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",443,452,4,1.0000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82]"
"Type3","Block",443,453,4,0.5714,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",443,454,4,0.4000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",444,445,7,0.5385,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]"
"Type3","Block",444,446,9,0.6429,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]"
"Type3","Block",444,447,7,0.7778,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",444,448,7,0.4667,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",444,449,9,0.5000,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",444,450,7,0.5833,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",444,451,8,0.8889,1,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",444,452,4,0.4444,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82]"
"Type3","Block",444,453,7,0.7778,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",444,454,7,0.5833,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",445,446,11,0.7857,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]"
"Type3","Block",445,447,7,0.6364,0,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",445,448,11,0.8462,0,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",445,449,10,0.5263,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",445,450,9,0.7500,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",445,451,7,0.5833,0,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",445,452,3,0.2500,0,"SIMILARITY_PRESERVING","[33, 44, 82]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 63, 82]"
"Type3","Block",445,453,6,0.5000,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",445,454,9,0.7500,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 284, 314]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",446,447,7,0.5000,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]","[33, 44, 82, 144, 203, 208, 210]"
"Type3","Block",446,448,12,0.8000,1,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
"Type3","Block",446,449,13,0.6842,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 435, 603, 697, 769, 771]"
"Type3","Block",446,450,10,0.7143,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",446,451,8,0.5714,1,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 208, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]","[33, 44, 63, 82, 144, 203, 208, 210]"
"Type3","Block",446,452,4,0.2857,0,"SIMILARITY_PRESERVING","[33, 44, 63, 82]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]","[33, 44, 63, 82]"
"Type3","Block",446,453,7,0.5000,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]","[33, 44, 63, 82, 144, 203, 210]"
"Type3","Block",446,454,10,0.7143,2,"SIMILARITY_PRESERVING","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]","[33, 44, 63, 82, 144, 199, 203, 208, 210, 222, 223, 230, 284, 314]","[33, 44, 63, 82, 144, 203, 210, 222, 223, 284]"
"Type3","Block",447,448,7,0.5385,0,"SIMILARITY_PRESERVING","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210]","[33, 44, 82, 144, 203, 208, 210, 222, 223, 230, 284, 314, 403]"
