revision,gcid1,gcid2,classId,similarity,classSize,sim_bucket,class_bucket,sameFile,depth,dep_label
755,365,480,35,70,61,<=70,21+,0,1,0
755,365,481,35,70,61,<=70,21+,0,1,0
755,365,485,35,70,61,<=70,21+,0,1,0
755,365,486,35,70,61,<=70,21+,0,1,0
755,365,488,35,70,61,<=70,21+,0,1,0
755,365,489,35,70,61,<=70,21+,0,1,0
755,365,490,35,70,61,<=70,21+,0,1,0
755,365,492,35,70,61,<=70,21+,0,1,0
755,365,635,35,70,61,<=70,21+,0,1,0
755,365,636,35,70,61,<=70,21+,0,1,0
755,391,474,35,70,61,<=70,21+,0,1,0
755,391,475,35,70,61,<=70,21+,0,1,0
755,391,476,35,70,61,<=70,21+,0,1,0
755,391,477,35,70,61,<=70,21+,0,1,0
755,391,478,35,70,61,<=70,21+,0,1,0
755,391,479,35,70,61,<=70,21+,0,1,0
755,391,480,35,70,61,<=70,21+,0,1,0
755,391,481,35,70,61,<=70,21+,0,1,0
755,391,485,35,70,61,<=70,21+,0,1,0
755,391,486,35,70,61,<=70,21+,0,1,0
755,391,488,35,70,61,<=70,21+,0,1,0
755,391,489,35,70,61,<=70,21+,0,1,0
755,391,490,35,70,61,<=70,21+,0,1,0
755,391,492,35,70,61,<=70,21+,0,1,0
755,391,635,35,70,61,<=70,21+,0,1,0
755,391,636,35,70,61,<=70,21+,0,1,0
755,415,474,35,70,61,<=70,21+,0,1,0
755,415,475,35,70,61,<=70,21+,0,1,0
755,415,476,35,70,61,<=70,21+,0,1,0
755,415,477,35,70,61,<=70,21+,0,1,0
755,415,478,35,70,61,<=70,21+,0,1,0
755,415,479,35,70,61,<=70,21+,0,1,0
755,415,480,35,70,61,<=70,21+,0,1,0
755,415,481,35,70,61,<=70,21+,0,1,0
755,415,485,35,70,61,<=70,21+,0,1,0
755,415,486,35,70,61,<=70,21+,0,1,0
755,415,488,35,70,61,<=70,21+,0,1,0
755,415,489,35,70,61,<=70,21+,0,1,0
755,415,490,35,70,61,<=70,21+,0,1,0
755,415,492,35,70,61,<=70,21+,0,1,0
755,415,635,35,70,61,<=70,21+,0,1,0
755,415,636,35,70,61,<=70,21+,0,1,0
755,417,474,35,70,61,<=70,21+,0,1,0
755,417,475,35,70,61,<=70,21+,0,1,0
755,417,476,35,70,61,<=70,21+,0,1,0
755,417,477,35,70,61,<=70,21+,0,1,0
755,417,478,35,70,61,<=70,21+,0,1,0
755,417,479,35,70,61,<=70,21+,0,1,0
755,417,480,35,70,61,<=70,21+,0,1,0
755,417,481,35,70,61,<=70,21+,0,1,0
755,417,485,35,70,61,<=70,21+,0,1,0
755,417,486,35,70,61,<=70,21+,0,1,0
755,417,488,35,70,61,<=70,21+,0,1,0
755,417,489,35,70,61,<=70,21+,0,1,0
755,417,490,35,70,61,<=70,21+,0,1,0
755,417,492,35,70,61,<=70,21+,0,1,0
755,417,635,35,70,61,<=70,21+,0,1,0
755,417,636,35,70,61,<=70,21+,0,1,0
755,418,474,35,70,61,<=70,21+,0,1,0
755,418,475,35,70,61,<=70,21+,0,1,0
755,418,476,35,70,61,<=70,21+,0,1,0
755,418,477,35,70,61,<=70,21+,0,1,0
755,418,478,35,70,61,<=70,21+,0,1,0
755,418,479,35,70,61,<=70,21+,0,1,0
755,418,480,35,70,61,<=70,21+,0,1,0
755,418,481,35,70,61,<=70,21+,0,1,0
755,418,485,35,70,61,<=70,21+,0,1,0
755,418,486,35,70,61,<=70,21+,0,1,0
755,418,488,35,70,61,<=70,21+,0,1,0
755,418,489,35,70,61,<=70,21+,0,1,0
755,418,490,35,70,61,<=70,21+,0,1,0
755,418,492,35,70,61,<=70,21+,0,1,0
755,418,635,35,70,61,<=70,21+,0,1,0
755,418,636,35,70,61,<=70,21+,0,1,0
755,425,474,35,70,61,<=70,21+,0,1,0
755,425,475,35,70,61,<=70,21+,0,1,0
755,425,476,35,70,61,<=70,21+,0,1,0
755,425,477,35,70,61,<=70,21+,0,1,0
755,425,478,35,70,61,<=70,21+,0,1,0
755,425,479,35,70,61,<=70,21+,0,1,0
755,425,480,35,70,61,<=70,21+,0,1,0
755,425,481,35,70,61,<=70,21+,0,1,0
755,425,485,35,70,61,<=70,21+,0,1,0
755,425,486,35,70,61,<=70,21+,0,1,0
755,425,488,35,70,61,<=70,21+,0,1,0
755,425,489,35,70,61,<=70,21+,0,1,0
755,425,490,35,70,61,<=70,21+,0,1,0
755,425,492,35,70,61,<=70,21+,0,1,0
755,425,635,35,70,61,<=70,21+,0,1,0
755,425,636,35,70,61,<=70,21+,0,1,0
755,431,474,35,70,61,<=70,21+,0,1,0
755,431,475,35,70,61,<=70,21+,0,1,0
755,431,476,35,70,61,<=70,21+,0,1,0
755,431,477,35,70,61,<=70,21+,0,1,0
755,431,478,35,70,61,<=70,21+,0,1,0
755,431,479,35,70,61,<=70,21+,0,1,0
755,431,480,35,70,61,<=70,21+,0,1,0
755,431,481,35,70,61,<=70,21+,0,1,0
755,431,485,35,70,61,<=70,21+,0,1,0
755,431,486,35,70,61,<=70,21+,0,1,0
755,431,488,35,70,61,<=70,21+,0,1,0
755,431,489,35,70,61,<=70,21+,0,1,0
755,431,490,35,70,61,<=70,21+,0,1,0
755,431,492,35,70,61,<=70,21+,0,1,0
755,431,635,35,70,61,<=70,21+,0,1,0
755,431,636,35,70,61,<=70,21+,0,1,0
755,438,474,35,70,61,<=70,21+,1,0,1
755,438,475,35,70,61,<=70,21+,1,0,1
755,438,476,35,70,61,<=70,21+,1,0,1
755,438,477,35,70,61,<=70,21+,1,0,1
755,438,478,35,70,61,<=70,21+,1,0,1
755,438,479,35,70,61,<=70,21+,1,0,1
755,438,480,35,70,61,<=70,21+,1,0,1
755,438,481,35,70,61,<=70,21+,1,0,1
755,438,485,35,70,61,<=70,21+,1,0,1
755,438,486,35,70,61,<=70,21+,1,0,1
755,438,488,35,70,61,<=70,21+,1,0,1
755,438,489,35,70,61,<=70,21+,1,0,1
755,438,490,35,70,61,<=70,21+,1,0,1
755,438,492,35,70,61,<=70,21+,1,0,1
755,438,635,35,70,61,<=70,21+,1,0,1
755,438,636,35,70,61,<=70,21+,1,0,1
755,474,475,35,70,61,<=70,21+,1,0,1
755,474,476,35,70,61,<=70,21+,1,0,1
755,474,477,35,70,61,<=70,21+,1,0,1
755,474,478,35,70,61,<=70,21+,1,0,1
755,474,479,35,70,61,<=70,21+,1,0,1
755,474,480,35,70,61,<=70,21+,1,0,1
755,474,481,35,70,61,<=70,21+,1,0,1
755,474,484,35,70,61,<=70,21+,1,0,0
755,474,485,35,70,61,<=70,21+,1,0,1
755,474,486,35,70,61,<=70,21+,1,0,1
755,474,487,35,70,61,<=70,21+,0,1,0
755,474,488,35,70,61,<=70,21+,1,0,1
755,474,489,35,70,61,<=70,21+,1,0,1
755,474,490,35,70,61,<=70,21+,1,0,1
755,474,491,35,70,61,<=70,21+,0,1,0
755,474,492,35,70,61,<=70,21+,1,0,1
755,474,562,35,70,61,<=70,21+,0,1,0
755,474,635,35,70,61,<=70,21+,1,0,1
755,474,636,35,70,61,<=70,21+,1,0,1
755,475,476,35,70,61,<=70,21+,1,0,1
755,475,477,35,70,61,<=70,21+,1,0,1
755,475,478,35,70,61,<=70,21+,1,0,1
755,475,479,35,70,61,<=70,21+,1,0,1
755,475,480,35,70,61,<=70,21+,1,0,1
755,475,481,35,70,61,<=70,21+,1,0,1
755,475,484,35,70,61,<=70,21+,1,0,0
755,475,485,35,70,61,<=70,21+,1,0,1
755,475,486,35,70,61,<=70,21+,1,0,1
755,475,487,35,70,61,<=70,21+,0,1,0
755,475,488,35,70,61,<=70,21+,1,0,1
755,475,489,35,70,61,<=70,21+,1,0,1
755,475,490,35,70,61,<=70,21+,1,0,1
755,475,491,35,70,61,<=70,21+,0,1,0
755,475,492,35,70,61,<=70,21+,1,0,1
755,475,562,35,70,61,<=70,21+,0,1,0
755,475,635,35,70,61,<=70,21+,1,0,1
755,475,636,35,70,61,<=70,21+,1,0,1
755,476,477,35,70,61,<=70,21+,1,0,1
755,476,478,35,70,61,<=70,21+,1,0,1
755,476,479,35,70,61,<=70,21+,1,0,1
755,476,480,35,70,61,<=70,21+,1,0,1
755,476,481,35,70,61,<=70,21+,1,0,1
755,476,484,35,70,61,<=70,21+,1,0,0
755,476,485,35,70,61,<=70,21+,1,0,1
755,476,486,35,70,61,<=70,21+,1,0,1
755,476,487,35,70,61,<=70,21+,0,1,0
755,476,488,35,70,61,<=70,21+,1,0,1
755,476,489,35,70,61,<=70,21+,1,0,1
755,476,490,35,70,61,<=70,21+,1,0,1
755,476,491,35,70,61,<=70,21+,0,1,0
755,476,492,35,70,61,<=70,21+,1,0,1
755,476,562,35,70,61,<=70,21+,0,1,0
755,476,635,35,70,61,<=70,21+,1,0,1
755,476,636,35,70,61,<=70,21+,1,0,1
755,477,478,35,70,61,<=70,21+,1,0,1
755,477,479,35,70,61,<=70,21+,1,0,1
755,477,480,35,70,61,<=70,21+,1,0,1
755,477,481,35,70,61,<=70,21+,1,0,1
755,477,484,35,70,61,<=70,21+,1,0,0
755,477,485,35,70,61,<=70,21+,1,0,1
755,477,486,35,70,61,<=70,21+,1,0,1
755,477,487,35,70,61,<=70,21+,0,1,0
755,477,488,35,70,61,<=70,21+,1,0,1
755,477,489,35,70,61,<=70,21+,1,0,1
755,477,490,35,70,61,<=70,21+,1,0,1
755,477,491,35,70,61,<=70,21+,0,1,0
755,477,492,35,70,61,<=70,21+,1,0,1
755,477,562,35,70,61,<=70,21+,0,1,0
755,477,635,35,70,61,<=70,21+,1,0,1
755,477,636,35,70,61,<=70,21+,1,0,1
755,478,479,35,70,61,<=70,21+,1,0,1
755,478,480,35,70,61,<=70,21+,1,0,1
755,478,481,35,70,61,<=70,21+,1,0,1
755,478,484,35,70,61,<=70,21+,1,0,0
755,478,485,35,70,61,<=70,21+,1,0,1
755,478,486,35,70,61,<=70,21+,1,0,1
755,478,487,35,70,61,<=70,21+,0,1,0
755,478,488,35,70,61,<=70,21+,1,0,1
755,478,489,35,70,61,<=70,21+,1,0,1
755,478,490,35,70,61,<=70,21+,1,0,1
755,478,491,35,70,61,<=70,21+,0,1,0
755,478,492,35,70,61,<=70,21+,1,0,1
755,478,562,35,70,61,<=70,21+,0,1,0
755,478,635,35,70,61,<=70,21+,1,0,1
755,478,636,35,70,61,<=70,21+,1,0,1
755,479,480,35,70,61,<=70,21+,1,0,1
755,479,481,35,70,61,<=70,21+,1,0,1
755,479,484,35,70,61,<=70,21+,1,0,0
755,479,485,35,70,61,<=70,21+,1,0,1
755,479,486,35,70,61,<=70,21+,1,0,1
755,479,487,35,70,61,<=70,21+,0,1,0
755,479,488,35,70,61,<=70,21+,1,0,1
755,479,489,35,70,61,<=70,21+,1,0,1
755,479,490,35,70,61,<=70,21+,1,0,1
755,479,491,35,70,61,<=70,21+,0,1,0
755,479,492,35,70,61,<=70,21+,1,0,1
755,479,562,35,70,61,<=70,21+,0,1,0
755,479,635,35,70,61,<=70,21+,1,0,1
755,479,636,35,70,61,<=70,21+,1,0,1
755,480,481,35,70,61,<=70,21+,1,0,1
755,480,484,35,70,61,<=70,21+,1,0,0
755,480,485,35,70,61,<=70,21+,1,0,1
755,480,486,35,70,61,<=70,21+,1,0,1
755,480,487,35,70,61,<=70,21+,0,1,0
755,480,488,35,70,61,<=70,21+,1,0,1
755,480,489,35,70,61,<=70,21+,1,0,1
755,480,490,35,70,61,<=70,21+,1,0,1
755,480,491,35,70,61,<=70,21+,0,1,0
755,480,492,35,70,61,<=70,21+,1,0,1
755,480,562,35,70,61,<=70,21+,0,1,0
755,480,635,35,70,61,<=70,21+,1,0,1
755,480,636,35,70,61,<=70,21+,1,0,1
755,481,484,35,70,61,<=70,21+,1,0,0
755,481,485,35,70,61,<=70,21+,1,0,1
755,481,486,35,70,61,<=70,21+,1,0,1
755,481,487,35,70,61,<=70,21+,0,1,0
755,481,488,35,70,61,<=70,21+,1,0,1
755,481,489,35,70,61,<=70,21+,1,0,1
755,481,490,35,70,61,<=70,21+,1,0,1
755,481,491,35,70,61,<=70,21+,0,1,0
755,481,492,35,70,61,<=70,21+,1,0,1
755,481,562,35,70,61,<=70,21+,0,1,0
755,481,635,35,70,61,<=70,21+,1,0,1
755,481,636,35,70,61,<=70,21+,1,0,1
755,484,485,35,70,61,<=70,21+,1,0,0
755,484,486,35,70,61,<=70,21+,1,0,0
755,484,488,35,70,61,<=70,21+,1,0,0
755,484,489,35,70,61,<=70,21+,1,0,0
755,484,490,35,70,61,<=70,21+,1,0,0
755,484,492,35,70,61,<=70,21+,1,0,0
755,484,635,35,70,61,<=70,21+,1,0,0
755,484,636,35,70,61,<=70,21+,1,0,0
755,485,486,35,70,61,<=70,21+,1,0,1
755,485,487,35,70,61,<=70,21+,0,1,0
755,485,488,35,70,61,<=70,21+,1,0,1
755,485,489,35,70,61,<=70,21+,1,0,1
755,485,490,35,70,61,<=70,21+,1,0,1
755,485,491,35,70,61,<=70,21+,0,1,0
755,485,492,35,70,61,<=70,21+,1,0,1
755,485,562,35,70,61,<=70,21+,0,1,0
755,485,635,35,70,61,<=70,21+,1,0,1
755,485,636,35,70,61,<=70,21+,1,0,1
755,486,487,35,70,61,<=70,21+,0,1,0
755,486,488,35,70,61,<=70,21+,1,0,1
755,486,489,35,70,61,<=70,21+,1,0,1
755,486,490,35,70,61,<=70,21+,1,0,1
755,486,491,35,70,61,<=70,21+,0,1,0
755,486,492,35,70,61,<=70,21+,1,0,1
755,486,562,35,70,61,<=70,21+,0,1,0
755,486,635,35,70,61,<=70,21+,1,0,1
755,486,636,35,70,61,<=70,21+,1,0,1
755,487,488,35,70,61,<=70,21+,0,1,0
755,487,489,35,70,61,<=70,21+,0,1,0
755,487,490,35,70,61,<=70,21+,0,1,0
755,487,492,35,70,61,<=70,21+,0,1,0
755,487,635,35,70,61,<=70,21+,0,1,0
755,487,636,35,70,61,<=70,21+,0,1,0
755,488,489,35,70,61,<=70,21+,1,0,1
755,488,490,35,70,61,<=70,21+,1,0,1
755,488,491,35,70,61,<=70,21+,0,1,0
755,488,492,35,70,61,<=70,21+,1,0,1
755,488,562,35,70,61,<=70,21+,0,1,0
755,488,635,35,70,61,<=70,21+,1,0,1
755,488,636,35,70,61,<=70,21+,1,0,1
755,489,490,35,70,61,<=70,21+,1,0,1
755,489,491,35,70,61,<=70,21+,0,1,0
755,489,492,35,70,61,<=70,21+,1,0,1
755,489,562,35,70,61,<=70,21+,0,1,0
755,489,635,35,70,61,<=70,21+,1,0,1
755,489,636,35,70,61,<=70,21+,1,0,1
755,490,491,35,70,61,<=70,21+,0,1,0
755,490,492,35,70,61,<=70,21+,1,0,1
755,490,562,35,70,61,<=70,21+,0,1,0
755,490,635,35,70,61,<=70,21+,1,0,1
755,490,636,35,70,61,<=70,21+,1,0,1
755,491,492,35,70,61,<=70,21+,0,1,0
755,491,635,35,70,61,<=70,21+,0,1,0
755,491,636,35,70,61,<=70,21+,0,1,0
755,492,562,35,70,61,<=70,21+,0,1,0
755,492,635,35,70,61,<=70,21+,1,0,1
755,492,636,35,70,61,<=70,21+,1,0,1
755,562,635,35,70,61,<=70,21+,0,1,0
755,562,636,35,70,61,<=70,21+,0,1,0
755,635,636,35,70,61,<=70,21+,1,0,1
755,495,496,37,75,5,71-80,3-5,1,0,1
755,85,506,38,71,40,71-80,21+,0,1,0
755,85,507,38,71,40,71-80,21+,0,1,0
755,85,508,38,71,40,71-80,21+,0,1,0
755,85,509,38,71,40,71-80,21+,0,1,0
755,85,516,38,71,40,71-80,21+,0,1,0
755,86,506,38,71,40,71-80,21+,0,1,0
755,86,507,38,71,40,71-80,21+,0,1,0
755,86,508,38,71,40,71-80,21+,0,1,0
755,86,509,38,71,40,71-80,21+,0,1,0
755,86,516,38,71,40,71-80,21+,0,1,0
755,87,506,38,71,40,71-80,21+,0,1,0
755,87,507,38,71,40,71-80,21+,0,1,0
755,87,508,38,71,40,71-80,21+,0,1,0
755,87,509,38,71,40,71-80,21+,0,1,0
755,87,516,38,71,40,71-80,21+,0,1,0
755,88,506,38,71,40,71-80,21+,0,1,0
755,88,507,38,71,40,71-80,21+,0,1,0
755,88,508,38,71,40,71-80,21+,0,1,0
755,88,509,38,71,40,71-80,21+,0,1,0
755,88,516,38,71,40,71-80,21+,0,1,0
755,116,506,38,71,40,71-80,21+,0,1,0
755,116,507,38,71,40,71-80,21+,0,1,0
755,116,508,38,71,40,71-80,21+,0,1,0
755,116,509,38,71,40,71-80,21+,0,1,0
755,116,516,38,71,40,71-80,21+,0,1,0
755,117,506,38,71,40,71-80,21+,0,1,0
755,117,507,38,71,40,71-80,21+,0,1,0
755,117,508,38,71,40,71-80,21+,0,1,0
755,117,509,38,71,40,71-80,21+,0,1,0
755,117,516,38,71,40,71-80,21+,0,1,0
755,311,506,38,71,40,71-80,21+,0,1,0
755,311,507,38,71,40,71-80,21+,0,1,0
755,311,508,38,71,40,71-80,21+,0,1,0
755,311,509,38,71,40,71-80,21+,0,1,0
755,311,516,38,71,40,71-80,21+,0,1,0
755,332,506,38,71,40,71-80,21+,0,1,0
755,332,507,38,71,40,71-80,21+,0,1,0
755,332,508,38,71,40,71-80,21+,0,1,0
755,332,509,38,71,40,71-80,21+,0,1,0
755,332,516,38,71,40,71-80,21+,0,1,0
755,333,506,38,71,40,71-80,21+,0,1,0
755,333,507,38,71,40,71-80,21+,0,1,0
755,333,508,38,71,40,71-80,21+,0,1,0
755,333,509,38,71,40,71-80,21+,0,1,0
755,333,516,38,71,40,71-80,21+,0,1,0
755,334,506,38,71,40,71-80,21+,0,1,0
755,334,507,38,71,40,71-80,21+,0,1,0
755,334,508,38,71,40,71-80,21+,0,1,0
755,334,509,38,71,40,71-80,21+,0,1,0
755,334,516,38,71,40,71-80,21+,0,1,0
755,335,506,38,71,40,71-80,21+,0,1,0
755,335,507,38,71,40,71-80,21+,0,1,0
755,335,508,38,71,40,71-80,21+,0,1,0
755,335,509,38,71,40,71-80,21+,0,1,0
755,335,516,38,71,40,71-80,21+,0,1,0
755,338,506,38,71,40,71-80,21+,0,1,0
755,338,507,38,71,40,71-80,21+,0,1,0
755,338,508,38,71,40,71-80,21+,0,1,0
755,338,509,38,71,40,71-80,21+,0,1,0
755,338,516,38,71,40,71-80,21+,0,1,0
755,342,506,38,71,40,71-80,21+,0,1,0
755,342,507,38,71,40,71-80,21+,0,1,0
755,342,508,38,71,40,71-80,21+,0,1,0
755,342,509,38,71,40,71-80,21+,0,1,0
755,342,516,38,71,40,71-80,21+,0,1,0
755,343,506,38,71,40,71-80,21+,0,1,0
755,343,507,38,71,40,71-80,21+,0,1,0
755,343,508,38,71,40,71-80,21+,0,1,0
755,343,509,38,71,40,71-80,21+,0,1,0
755,343,516,38,71,40,71-80,21+,0,1,0
755,344,506,38,71,40,71-80,21+,0,1,0
755,344,507,38,71,40,71-80,21+,0,1,0
755,344,508,38,71,40,71-80,21+,0,1,0
755,344,509,38,71,40,71-80,21+,0,1,0
755,344,516,38,71,40,71-80,21+,0,1,0
755,345,506,38,71,40,71-80,21+,0,1,0
755,345,507,38,71,40,71-80,21+,0,1,0
755,345,508,38,71,40,71-80,21+,0,1,0
755,345,509,38,71,40,71-80,21+,0,1,0
755,345,516,38,71,40,71-80,21+,0,1,0
755,346,506,38,71,40,71-80,21+,0,1,0
755,346,507,38,71,40,71-80,21+,0,1,0
755,346,508,38,71,40,71-80,21+,0,1,0
755,346,509,38,71,40,71-80,21+,0,1,0
755,346,516,38,71,40,71-80,21+,0,1,0
755,350,506,38,71,40,71-80,21+,0,1,0
755,350,507,38,71,40,71-80,21+,0,1,0
755,350,508,38,71,40,71-80,21+,0,1,0
755,350,509,38,71,40,71-80,21+,0,1,0
755,350,516,38,71,40,71-80,21+,0,1,0
755,359,506,38,71,40,71-80,21+,0,1,0
755,359,507,38,71,40,71-80,21+,0,1,0
755,359,508,38,71,40,71-80,21+,0,1,0
755,359,509,38,71,40,71-80,21+,0,1,0
755,359,516,38,71,40,71-80,21+,0,1,0
755,396,506,38,71,40,71-80,21+,0,1,0
755,396,507,38,71,40,71-80,21+,0,1,0
755,396,508,38,71,40,71-80,21+,0,1,0
755,396,509,38,71,40,71-80,21+,0,1,0
755,396,516,38,71,40,71-80,21+,0,1,0
755,397,506,38,71,40,71-80,21+,0,1,0
755,397,507,38,71,40,71-80,21+,0,1,0
755,397,508,38,71,40,71-80,21+,0,1,0
755,397,509,38,71,40,71-80,21+,0,1,0
755,397,516,38,71,40,71-80,21+,0,1,0
755,416,506,38,71,40,71-80,21+,0,1,0
755,416,507,38,71,40,71-80,21+,0,1,0
755,416,508,38,71,40,71-80,21+,0,1,0
755,416,509,38,71,40,71-80,21+,0,1,0
755,416,516,38,71,40,71-80,21+,0,1,0
755,419,506,38,71,40,71-80,21+,0,1,0
755,419,507,38,71,40,71-80,21+,0,1,0
755,419,508,38,71,40,71-80,21+,0,1,0
755,419,509,38,71,40,71-80,21+,0,1,0
755,419,516,38,71,40,71-80,21+,0,1,0
755,429,506,38,71,40,71-80,21+,0,1,0
755,429,507,38,71,40,71-80,21+,0,1,0
755,429,508,38,71,40,71-80,21+,0,1,0
755,429,509,38,71,40,71-80,21+,0,1,0
755,429,516,38,71,40,71-80,21+,0,1,0
755,497,506,38,100,40,96-100,21+,1,0,0
755,497,507,38,100,40,96-100,21+,1,0,0
755,497,508,38,100,40,96-100,21+,1,0,0
755,497,509,38,100,40,96-100,21+,1,0,0
755,497,516,38,100,40,96-100,21+,1,0,0
755,498,506,38,100,40,96-100,21+,0,1,0
755,498,507,38,100,40,96-100,21+,0,1,0
755,498,508,38,100,40,96-100,21+,0,1,0
755,498,509,38,100,40,96-100,21+,0,1,0
755,498,516,38,100,40,96-100,21+,0,1,0
755,506,507,38,71,40,71-80,21+,1,0,1
755,506,508,38,71,40,71-80,21+,1,0,1
755,506,509,38,71,40,71-80,21+,1,0,1
755,506,516,38,71,40,71-80,21+,1,0,1
755,506,557,38,71,40,71-80,21+,0,1,0
755,506,560,38,71,40,71-80,21+,0,1,0
755,506,602,38,71,40,71-80,21+,0,1,0
755,506,627,38,71,40,71-80,21+,0,1,0
755,506,628,38,71,40,71-80,21+,0,1,0
755,507,508,38,71,40,71-80,21+,1,0,1
755,507,509,38,71,40,71-80,21+,1,0,1
755,507,516,38,71,40,71-80,21+,1,0,1
755,507,557,38,71,40,71-80,21+,0,1,0
755,507,560,38,71,40,71-80,21+,0,1,0
755,507,602,38,71,40,71-80,21+,0,1,0
755,507,627,38,71,40,71-80,21+,0,1,0
755,507,628,38,71,40,71-80,21+,0,1,0
755,508,509,38,71,40,71-80,21+,1,0,1
755,508,516,38,71,40,71-80,21+,1,0,1
755,508,557,38,71,40,71-80,21+,0,1,0
755,508,560,38,71,40,71-80,21+,0,1,0
755,508,602,38,71,40,71-80,21+,0,1,0
755,508,627,38,71,40,71-80,21+,0,1,0
755,508,628,38,71,40,71-80,21+,0,1,0
755,509,516,38,71,40,71-80,21+,1,0,1
755,509,557,38,71,40,71-80,21+,0,1,0
755,509,560,38,71,40,71-80,21+,0,1,0
755,509,602,38,71,40,71-80,21+,0,1,0
755,509,627,38,71,40,71-80,21+,0,1,0
755,509,628,38,71,40,71-80,21+,0,1,0
755,516,557,38,71,40,71-80,21+,0,1,0
755,516,560,38,71,40,71-80,21+,0,1,0
755,516,602,38,71,40,71-80,21+,0,1,0
755,516,627,38,71,40,71-80,21+,0,1,0
755,516,628,38,71,40,71-80,21+,0,1,0
755,512,513,40,70,5,<=70,3-5,0,1,0
755,512,614,40,70,5,<=70,3-5,0,1,0
755,347,514,41,75,5,71-80,3-5,0,1,0
755,347,515,41,75,5,71-80,3-5,0,1,0
755,514,515,41,72,5,71-80,3-5,1,0,1
755,519,520,43,70,2,<=70,2 (pair),0,1,0
755,500,501,44,70,4,<=70,3-5,0,1,0
755,500,502,44,70,4,<=70,3-5,0,1,0
755,501,502,44,70,4,<=70,3-5,1,0,1
755,501,624,44,70,4,<=70,3-5,1,0,1
755,502,624,44,70,4,<=70,3-5,1,0,1
756,265,310,35,70,61,<=70,21+,0,1,0
756,265,314,35,70,61,<=70,21+,0,1,0
756,265,319,35,70,61,<=70,21+,0,1,0
756,265,320,35,70,61,<=70,21+,0,1,0
756,265,321,35,70,61,<=70,21+,0,1,0
756,265,322,35,70,61,<=70,21+,0,1,0
756,265,323,35,70,61,<=70,21+,0,1,0
756,265,324,35,70,61,<=70,21+,0,1,0
756,265,327,35,70,61,<=70,21+,0,1,0
756,265,329,35,70,61,<=70,21+,0,1,0
756,265,337,35,70,61,<=70,21+,0,1,0
756,265,356,35,70,61,<=70,21+,0,1,0
756,265,358,35,70,61,<=70,21+,0,1,0
756,304,310,35,70,61,<=70,21+,1,0,0
756,304,314,35,70,61,<=70,21+,1,0,0
756,304,319,35,70,61,<=70,21+,1,0,0
756,304,320,35,70,61,<=70,21+,1,0,0
756,304,321,35,70,61,<=70,21+,1,0,0
756,304,322,35,70,61,<=70,21+,1,0,0
756,304,323,35,70,61,<=70,21+,1,0,0
756,304,324,35,70,61,<=70,21+,1,0,0
756,304,327,35,70,61,<=70,21+,1,0,0
756,304,329,35,70,61,<=70,21+,1,0,0
756,304,337,35,70,61,<=70,21+,1,0,0
756,304,356,35,70,61,<=70,21+,1,0,0
756,304,358,35,70,61,<=70,21+,1,0,0
756,306,310,35,70,61,<=70,21+,0,1,0
756,306,314,35,70,61,<=70,21+,0,1,0
756,306,319,35,70,61,<=70,21+,0,1,0
756,306,320,35,70,61,<=70,21+,0,1,0
756,306,321,35,70,61,<=70,21+,0,1,0
756,306,322,35,70,61,<=70,21+,0,1,0
756,306,323,35,70,61,<=70,21+,0,1,0
756,306,324,35,70,61,<=70,21+,0,1,0
756,306,327,35,70,61,<=70,21+,0,1,0
756,306,329,35,70,61,<=70,21+,0,1,0
756,306,337,35,70,61,<=70,21+,0,1,0
756,306,356,35,70,61,<=70,21+,0,1,0
756,306,358,35,70,61,<=70,21+,0,1,0
756,307,310,35,70,61,<=70,21+,0,1,0
756,307,314,35,70,61,<=70,21+,0,1,0
756,307,319,35,70,61,<=70,21+,0,1,0
756,307,320,35,70,61,<=70,21+,0,1,0
756,307,321,35,70,61,<=70,21+,0,1,0
756,307,322,35,70,61,<=70,21+,0,1,0
756,307,323,35,70,61,<=70,21+,0,1,0
756,307,324,35,70,61,<=70,21+,0,1,0
756,307,327,35,70,61,<=70,21+,0,1,0
756,307,329,35,70,61,<=70,21+,0,1,0
756,307,337,35,70,61,<=70,21+,0,1,0
756,307,356,35,70,61,<=70,21+,0,1,0
756,307,358,35,70,61,<=70,21+,0,1,0
756,309,310,35,70,61,<=70,21+,0,1,0
756,309,314,35,70,61,<=70,21+,0,1,0
756,309,319,35,70,61,<=70,21+,0,1,0
756,309,320,35,70,61,<=70,21+,0,1,0
756,309,321,35,70,61,<=70,21+,0,1,0
756,309,322,35,70,61,<=70,21+,0,1,0
756,309,323,35,70,61,<=70,21+,0,1,0
756,309,324,35,70,61,<=70,21+,0,1,0
756,309,327,35,70,61,<=70,21+,0,1,0
756,309,329,35,70,61,<=70,21+,0,1,0
756,309,337,35,70,61,<=70,21+,0,1,0
756,309,356,35,70,61,<=70,21+,0,1,0
756,309,358,35,70,61,<=70,21+,0,1,0
756,310,312,35,70,61,<=70,21+,0,1,0
756,310,313,35,70,61,<=70,21+,1,0,0
756,310,314,35,70,61,<=70,21+,1,0,1
756,310,318,35,70,61,<=70,21+,0,1,0
756,310,319,35,70,61,<=70,21+,1,0,1
756,310,320,35,70,61,<=70,21+,1,0,1
756,310,321,35,70,61,<=70,21+,1,0,1
756,310,322,35,70,61,<=70,21+,1,0,1
756,310,323,35,70,61,<=70,21+,1,0,1
