revision,gcid1,gcid2,classId,similarity,classSize,sim_bucket,class_bucket,sameFile,depth,dep_label
4,240,262,56,100,15,96-100,11-20,1,0,0
4,255,262,56,100,15,96-100,11-20,0,1,1
4,179,185,61,100,15,96-100,11-20,1,0,0
4,185,267,61,100,15,96-100,11-20,0,4,1
4,185,268,61,100,15,96-100,11-20,0,5,1
4,185,269,61,100,15,96-100,11-20,0,1,1
4,185,270,61,100,15,96-100,11-20,0,1,1
4,199,260,66,100,11,96-100,11-20,0,1,0
4,199,261,66,100,11,96-100,11-20,0,4,0
4,204,260,66,100,11,96-100,11-20,0,4,0
4,204,261,66,100,11,96-100,11-20,0,1,0
4,237,260,66,93,11,91-95,11-20,0,1,0
4,237,261,66,93,11,91-95,11-20,1,4,0
4,238,260,66,93,11,91-95,11-20,0,4,0
4,238,261,66,93,11,91-95,11-20,1,0,0
4,239,260,66,93,11,91-95,11-20,1,0,0
4,239,261,66,93,11,91-95,11-20,0,4,0
4,260,261,66,93,11,91-95,11-20,0,4,1
4,163,259,69,100,5,96-100,3-5,1,4,1
4,54,134,98,100,8,96-100,6-10,1,4,0
4,54,264,98,100,8,96-100,6-10,0,1,1
4,54,266,98,100,8,96-100,6-10,0,1,1
4,180,183,116,100,6,96-100,6-10,1,4,0
4,178,186,117,100,11,96-100,11-20,1,4,0
4,164,258,130,100,4,96-100,3-5,1,4,0
6,3,4,3,100,39,96-100,21+,0,1,1
6,3,7,3,100,39,96-100,21+,0,4,1
6,3,8,3,100,39,96-100,21+,1,4,1
6,3,26,3,100,39,96-100,21+,0,4,0
6,3,51,3,100,39,96-100,21+,0,1,0
6,4,7,3,100,39,96-100,21+,1,4,1
6,4,8,3,100,39,96-100,21+,0,4,1
6,4,26,3,100,39,96-100,21+,0,4,0
6,4,51,3,100,39,96-100,21+,0,1,0
6,7,8,3,100,39,96-100,21+,0,1,1
6,7,26,3,100,39,96-100,21+,0,1,0
6,7,51,3,100,39,96-100,21+,0,4,0
6,8,26,3,100,39,96-100,21+,0,1,0
6,8,51,3,100,39,96-100,21+,0,4,0
6,145,146,41,100,20,96-100,11-20,1,4,1
6,145,147,41,100,20,96-100,11-20,0,1,1
6,145,148,41,100,20,96-100,11-20,0,4,1
6,145,160,41,100,20,96-100,11-20,0,1,0
6,145,257,41,100,20,96-100,11-20,0,1,0
6,146,147,41,100,20,96-100,11-20,0,4,1
6,146,148,41,100,20,96-100,11-20,0,1,1
6,146,160,41,100,20,96-100,11-20,0,4,0
6,146,257,41,100,20,96-100,11-20,0,4,0
6,147,148,41,100,20,96-100,11-20,1,4,1
6,147,160,41,100,20,96-100,11-20,1,0,0
6,147,257,41,100,20,96-100,11-20,1,0,0
6,148,160,41,100,20,96-100,11-20,1,4,0
6,148,257,41,100,20,96-100,11-20,1,4,0
6,99,212,42,100,23,96-100,21+,0,4,0
6,100,212,42,100,23,96-100,21+,0,1,0
6,149,212,42,100,23,96-100,21+,0,4,0
6,150,212,42,100,23,96-100,21+,0,1,0
6,151,212,42,100,23,96-100,21+,0,1,0
6,159,212,42,70,23,<=70,21+,1,0,0
6,182,212,42,76,23,71-80,21+,0,1,0
6,5,6,68,100,9,96-100,6-10,0,4,1
6,5,9,68,100,9,96-100,6-10,1,4,1
6,5,10,68,100,9,96-100,6-10,0,1,1
6,5,217,68,100,9,96-100,6-10,0,1,0
6,5,218,68,100,9,96-100,6-10,0,4,0
6,6,9,68,100,9,96-100,6-10,0,1,1
6,6,10,68,100,9,96-100,6-10,1,4,1
6,6,217,68,100,9,96-100,6-10,0,4,0
6,6,218,68,100,9,96-100,6-10,0,1,0
6,9,10,68,100,9,96-100,6-10,0,4,1
6,9,217,68,100,9,96-100,6-10,0,4,0
6,9,218,68,100,9,96-100,6-10,0,1,0
6,10,217,68,100,9,96-100,6-10,0,1,0
6,10,218,68,100,9,96-100,6-10,0,4,0
6,210,211,74,100,11,96-100,11-20,1,4,1
6,210,214,74,100,11,96-100,11-20,0,1,0
6,210,215,74,100,11,96-100,11-20,0,4,0
6,210,281,74,100,11,96-100,11-20,0,3,1
6,211,214,74,100,11,96-100,11-20,0,4,0
6,211,215,74,100,11,96-100,11-20,0,1,0
6,211,281,74,100,11,96-100,11-20,0,1,1
6,209,216,144,100,4,96-100,3-5,0,1,0
7,99,182,42,100,23,96-100,21+,0,4,0
7,100,182,42,100,23,96-100,21+,0,1,0
7,149,182,42,100,23,96-100,21+,0,4,0
7,150,182,42,100,23,96-100,21+,0,1,0
7,151,182,42,100,23,96-100,21+,0,1,0
7,159,182,42,70,23,<=70,21+,0,1,0
7,182,212,42,76,23,71-80,21+,0,1,0
7,103,181,43,100,13,96-100,11-20,0,1,0
7,105,181,43,100,13,96-100,11-20,0,4,0
7,153,181,43,70,13,<=70,11-20,0,1,0
7,155,181,43,70,13,<=70,11-20,0,1,0
7,161,181,43,70,13,<=70,11-20,0,4,0
7,162,181,43,70,13,<=70,11-20,0,1,0
7,181,253,43,100,13,96-100,11-20,0,1,0
7,111,284,45,100,21,96-100,21+,0,1,0
7,111,285,45,100,21,96-100,21+,0,4,0
7,111,286,45,100,21,96-100,21+,0,1,0
7,111,287,45,100,21,96-100,21+,0,4,0
7,111,288,45,100,21,96-100,21+,0,4,0
7,111,289,45,100,21,96-100,21+,0,1,0
7,114,284,45,100,21,96-100,21+,0,4,0
7,114,285,45,100,21,96-100,21+,0,1,0
7,114,286,45,100,21,96-100,21+,0,4,0
7,114,287,45,100,21,96-100,21+,0,1,0
7,114,288,45,100,21,96-100,21+,0,1,0
7,114,289,45,100,21,96-100,21+,0,4,0
7,228,284,45,83,21,81-90,21+,0,1,0
7,228,285,45,83,21,81-90,21+,0,4,0
7,228,286,45,83,21,81-90,21+,0,1,0
7,228,287,45,83,21,81-90,21+,0,4,0
7,228,288,45,83,21,81-90,21+,0,4,0
7,228,289,45,83,21,81-90,21+,0,1,0
7,284,285,45,100,21,96-100,21+,0,4,1
7,284,286,45,100,21,96-100,21+,0,1,1
7,284,287,45,100,21,96-100,21+,0,4,1
7,284,288,45,100,21,96-100,21+,1,4,1
7,284,289,45,100,21,96-100,21+,0,1,1
7,285,286,45,100,21,96-100,21+,1,4,1
7,285,287,45,100,21,96-100,21+,0,1,1
7,285,288,45,100,21,96-100,21+,0,1,1
7,285,289,45,100,21,96-100,21+,0,4,1
7,286,287,45,100,21,96-100,21+,0,4,1
7,286,288,45,100,21,96-100,21+,0,4,1
7,286,289,45,100,21,96-100,21+,0,1,1
7,287,288,45,100,21,96-100,21+,0,1,1
7,287,289,45,100,21,96-100,21+,1,4,1
7,288,289,45,100,21,96-100,21+,0,4,1
7,69,121,46,70,9,<=70,6-10,0,1,0
7,94,240,56,75,15,71-80,11-20,0,1,0
7,94,262,56,75,15,71-80,11-20,0,1,0
7,126,240,56,75,15,71-80,11-20,0,4,0
7,126,262,56,75,15,71-80,11-20,0,4,0
7,156,240,56,100,15,96-100,11-20,0,1,0
7,156,262,56,100,15,96-100,11-20,0,1,0
7,240,255,56,100,15,96-100,11-20,0,1,0
7,240,262,56,100,15,96-100,11-20,1,0,1
7,255,262,56,100,15,96-100,11-20,0,1,0
7,73,75,60,100,21,96-100,21+,0,4,1
7,73,76,60,100,21,96-100,21+,0,1,1
7,73,175,60,100,21,96-100,21+,0,1,0
7,73,213,60,100,21,96-100,21+,1,4,1
7,75,76,60,100,21,96-100,21+,1,4,1
7,75,175,60,100,21,96-100,21+,0,4,0
7,75,213,60,100,21,96-100,21+,0,1,1
7,76,175,60,100,21,96-100,21+,0,1,0
7,76,213,60,100,21,96-100,21+,0,4,1
7,175,213,60,100,21,96-100,21+,0,4,0
7,179,185,61,100,15,96-100,11-20,1,0,0
7,185,267,61,100,15,96-100,11-20,0,4,0
7,185,268,61,100,15,96-100,11-20,0,5,0
7,185,269,61,100,15,96-100,11-20,0,1,0
7,185,270,61,100,15,96-100,11-20,0,1,0
7,199,237,66,100,11,96-100,11-20,0,1,0
7,199,238,66,100,11,96-100,11-20,0,4,0
7,199,239,66,100,11,96-100,11-20,0,1,0
7,199,260,66,100,11,96-100,11-20,0,1,0
7,199,261,66,100,11,96-100,11-20,0,4,0
7,204,237,66,100,11,96-100,11-20,0,4,0
7,204,238,66,100,11,96-100,11-20,0,1,0
7,204,239,66,100,11,96-100,11-20,0,4,0
7,204,260,66,100,11,96-100,11-20,0,4,0
7,204,261,66,100,11,96-100,11-20,0,1,0
7,237,238,66,93,11,91-95,11-20,1,4,1
7,237,239,66,93,11,91-95,11-20,0,1,1
7,237,260,66,93,11,91-95,11-20,0,1,1
7,237,261,66,93,11,91-95,11-20,1,4,1
7,238,239,66,93,11,91-95,11-20,0,4,1
7,238,260,66,93,11,91-95,11-20,0,4,1
7,238,261,66,93,11,91-95,11-20,1,0,1
7,239,260,66,93,11,91-95,11-20,1,0,1
7,239,261,66,93,11,91-95,11-20,0,4,1
7,260,261,66,93,11,91-95,11-20,0,4,1
7,210,214,74,100,11,96-100,11-20,0,1,0
7,210,215,74,100,11,96-100,11-20,0,4,0
7,211,214,74,100,11,96-100,11-20,0,4,0
7,211,215,74,100,11,96-100,11-20,0,1,0
7,214,215,74,100,11,96-100,11-20,1,4,1
7,214,281,74,100,11,96-100,11-20,0,3,1
7,215,281,74,100,11,96-100,11-20,0,1,1
7,233,235,82,100,7,96-100,6-10,1,4,1
7,54,264,98,100,8,96-100,6-10,0,1,0
7,54,266,98,100,8,96-100,6-10,0,1,0
7,134,264,98,100,8,96-100,6-10,0,4,0
7,134,266,98,100,8,96-100,6-10,0,5,0
7,264,266,98,100,8,96-100,6-10,1,1,1
7,180,183,116,100,6,96-100,6-10,1,4,0
7,178,186,117,100,11,96-100,11-20,1,4,0
7,209,216,144,100,4,96-100,3-5,0,1,0
7,234,236,152,100,2,96-100,2 (pair),1,4,1
7,263,265,179,100,2,96-100,2 (pair),1,1,1
8,127,130,51,100,9,96-100,6-10,1,4,1
8,127,242,51,100,9,96-100,6-10,0,4,0
8,127,250,51,100,9,96-100,6-10,0,4,0
8,130,242,51,100,9,96-100,6-10,0,1,0
8,130,250,51,100,9,96-100,6-10,0,1,0
8,139,219,54,100,15,96-100,11-20,0,4,0
8,142,219,54,100,15,96-100,11-20,0,1,0
8,5,217,68,100,9,96-100,6-10,0,1,0
8,5,218,68,100,9,96-100,6-10,0,4,0
8,6,217,68,100,9,96-100,6-10,0,4,0
8,6,218,68,100,9,96-100,6-10,0,1,0
8,9,217,68,100,9,96-100,6-10,0,4,0
8,9,218,68,100,9,96-100,6-10,0,1,0
8,10,217,68,100,9,96-100,6-10,0,1,0
8,10,218,68,100,9,96-100,6-10,0,4,0
8,217,218,68,100,9,96-100,6-10,1,4,1
8,128,129,97,100,6,96-100,6-10,1,4,1
9,83,311,32,100,15,96-100,11-20,0,4,0
9,85,311,32,83,15,81-90,11-20,1,0,0
9,86,311,32,100,15,96-100,11-20,0,1,0
9,283,311,32,75,15,71-80,11-20,1,0,0
9,224,308,33,72,17,71-80,11-20,0,4,0
9,224,310,33,72,17,71-80,11-20,0,1,0
9,308,310,33,100,17,96-100,11-20,1,4,1
9,90,154,34,75,19,71-80,11-20,0,1,0
9,87,89,35,75,16,71-80,11-20,1,4,0
9,38,282,36,75,21,71-80,21+,0,4,0
9,50,282,36,75,21,71-80,21+,0,1,0
9,95,282,36,100,21,96-100,21+,0,1,0
9,96,282,36,100,21,96-100,21+,0,4,0
9,97,282,36,100,21,96-100,21+,0,1,0
9,98,282,36,100,21,96-100,21+,0,4,0
9,144,282,36,80,21,71-80,21+,0,1,1
9,5,6,68,100,9,96-100,6-10,0,4,1
9,5,9,68,100,9,96-100,6-10,1,4,1
9,5,10,68,100,9,96-100,6-10,0,1,1
9,5,217,68,100,9,96-100,6-10,0,1,0
9,5,218,68,100,9,96-100,6-10,0,4,0
9,5,309,68,100,9,96-100,6-10,0,1,1
9,6,9,68,100,9,96-100,6-10,0,1,1
9,6,10,68,100,9,96-100,6-10,1,4,1
9,6,217,68,100,9,96-100,6-10,0,4,0
9,6,218,68,100,9,96-100,6-10,0,1,0
9,6,309,68,100,9,96-100,6-10,0,4,1
9,9,10,68,100,9,96-100,6-10,0,4,1
9,9,217,68,100,9,96-100,6-10,0,4,0
9,9,218,68,100,9,96-100,6-10,0,1,0
9,9,309,68,100,9,96-100,6-10,0,4,1
9,10,217,68,100,9,96-100,6-10,0,1,0
9,10,218,68,100,9,96-100,6-10,0,4,0
9,10,309,68,100,9,96-100,6-10,0,1,1
9,217,309,68,100,9,96-100,6-10,0,1,0
9,218,309,68,100,9,96-100,6-10,0,4,0
13,35,68,22,100,29,96-100,21+,0,1,0
13,35,70,22,100,29,96-100,21+,0,4,0
13,35,74,22,100,29,96-100,21+,0,4,0
13,35,78,22,100,29,96-100,21+,0,1,0
13,36,68,22,100,29,96-100,21+,0,4,0
13,36,70,22,100,29,96-100,21+,0,1,0
13,36,74,22,100,29,96-100,21+,0,1,0
13,36,78,22,100,29,96-100,21+,0,4,0
13,57,68,22,83,29,81-90,21+,0,1,0
13,57,70,22,83,29,81-90,21+,0,4,0
13,57,74,22,83,29,81-90,21+,0,4,0
13,57,78,22,83,29,81-90,21+,0,1,0
13,67,68,22,72,29,71-80,21+,0,1,0
13,67,70,22,72,29,71-80,21+,0,4,0
13,67,74,22,72,29,71-80,21+,0,4,0
13,67,78,22,72,29,71-80,21+,0,1,0
13,68,70,22,72,29,71-80,21+,0,4,1
13,68,71,22,72,29,71-80,21+,0,1,0
13,68,72,22,72,29,71-80,21+,0,4,0
13,68,74,22,72,29,71-80,21+,1,4,1
13,68,77,22,72,29,71-80,21+,0,4,0
13,68,78,22,72,29,71-80,21+,0,1,1
13,70,71,22,72,29,71-80,21+,0,4,0
13,70,72,22,72,29,71-80,21+,0,1,0
13,70,74,22,72,29,71-80,21+,0,1,1
13,70,77,22,72,29,71-80,21+,0,1,0
13,70,78,22,72,29,71-80,21+,1,4,1
13,71,74,22,72,29,71-80,21+,0,4,0
13,71,78,22,72,29,71-80,21+,0,1,0
13,72,74,22,72,29,71-80,21+,0,1,0
13,72,78,22,72,29,71-80,21+,0,4,0
13,74,77,22,72,29,71-80,21+,0,1,0
13,74,78,22,72,29,71-80,21+,0,4,1
13,77,78,22,72,29,71-80,21+,0,4,0
14,111,193,45,100,21,96-100,21+,0,1,0
14,111,194,45,100,21,96-100,21+,0,4,0
14,111,195,45,100,21,96-100,21+,0,4,0
14,111,196,45,100,21,96-100,21+,0,1,0
14,111,197,45,100,21,96-100,21+,0,4,0
14,111,198,45,100,21,96-100,21+,0,1,0
14,114,193,45,100,21,96-100,21+,0,4,0
14,114,194,45,100,21,96-100,21+,0,1,0
14,114,195,45,100,21,96-100,21+,0,1,0
14,114,196,45,100,21,96-100,21+,0,4,0
14,114,197,45,100,21,96-100,21+,0,1,0
14,114,198,45,100,21,96-100,21+,0,4,0
14,193,194,45,100,21,96-100,21+,0,4,1
14,193,195,45,100,21,96-100,21+,1,4,1
14,193,196,45,100,21,96-100,21+,0,1,1
14,193,197,45,100,21,96-100,21+,0,4,1
14,193,198,45,100,21,96-100,21+,0,1,1
14,193,228,45,100,21,96-100,21+,0,1,0
14,194,195,45,100,21,96-100,21+,0,1,1
14,194,196,45,100,21,96-100,21+,1,4,1
14,194,197,45,100,21,96-100,21+,0,1,1
14,194,198,45,100,21,96-100,21+,0,4,1
14,194,228,45,100,21,96-100,21+,0,4,0
14,195,196,45,100,21,96-100,21+,0,4,1
14,195,197,45,100,21,96-100,21+,0,1,1
14,195,198,45,100,21,96-100,21+,0,4,1
14,195,228,45,100,21,96-100,21+,0,4,0
14,196,197,45,100,21,96-100,21+,0,4,1
14,196,198,45,100,21,96-100,21+,0,1,1
14,196,228,45,100,21,96-100,21+,0,1,0
14,197,198,45,100,21,96-100,21+,1,4,1
14,197,228,45,100,21,96-100,21+,0,4,0
14,198,228,45,100,21,96-100,21+,0,1,0
14,169,187,62,100,14,96-100,11-20,1,0,0
14,169,191,62,100,14,96-100,11-20,1,4,0
14,172,187,62,100,14,96-100,11-20,0,1,0
14,172,191,62,100,14,96-100,11-20,0,4,0
14,174,187,62,100,14,96-100,11-20,1,4,0
14,174,191,62,100,14,96-100,11-20,1,0,0
14,187,191,62,100,14,96-100,11-20,1,4,1
14,187,274,62,100,14,96-100,11-20,0,5,0
14,187,312,62,100,14,96-100,11-20,0,1,0
14,191,274,62,100,14,96-100,11-20,0,1,0
14,191,312,62,100,14,96-100,11-20,0,4,0
14,80,313,65,100,6,96-100,6-10,0,1,0
14,80,316,65,100,6,96-100,6-10,0,4,0
14,82,313,65,100,6,96-100,6-10,0,4,0
14,82,316,65,100,6,96-100,6-10,0,1,0
14,313,316,65,100,6,96-100,6-10,1,4,1
14,189,192,118,100,6,96-100,6-10,1,4,1
14,315,317,121,100,6,96-100,6-10,1,4,1
14,188,190,138,100,20,96-100,11-20,1,4,1
14,314,318,140,100,2,96-100,2 (pair),1,4,1
15,169,274,62,100,14,96-100,11-20,0,5,0
15,169,312,62,100,14,96-100,11-20,0,1,0
15,172,274,62,100,14,96-100,11-20,0,5,0
15,172,312,62,100,14,96-100,11-20,0,1,0
15,174,274,62,100,14,96-100,11-20,0,1,0
15,174,312,62,100,14,96-100,11-20,0,4,0
15,187,274,62,100,14,96-100,11-20,0,5,0
15,187,312,62,100,14,96-100,11-20,0,1,0
15,191,274,62,100,14,96-100,11-20,0,1,0
15,191,312,62,100,14,96-100,11-20,0,4,0
15,274,312,62,91,14,91-95,11-20,1,5,1
15,271,273,181,100,5,96-100,3-5,1,1,0
16,27,29,20,100,15,96-100,11-20,1,4,1
16,27,59,20,100,15,96-100,11-20,0,1,0
16,27,60,20,100,15,96-100,11-20,0,4,0
16,27,61,20,100,15,96-100,11-20,0,4,0
16,27,62,20,100,15,96-100,11-20,0,1,0
16,29,59,20,100,15,96-100,11-20,0,4,0
16,29,60,20,100,15,96-100,11-20,0,1,0
16,29,61,20,100,15,96-100,11-20,0,1,0
16,29,62,20,100,15,96-100,11-20,0,4,0
16,28,91,26,75,17,71-80,11-20,0,4,0
16,28,92,26,75,17,71-80,11-20,0,1,0
16,28,123,26,75,17,71-80,11-20,0,4,0
16,28,125,26,75,17,71-80,11-20,0,1,0
16,28,296,26,75,17,71-80,11-20,0,4,0
16,28,297,26,75,17,71-80,11-20,0,1,0
16,99,182,42,100,23,96-100,21+,0,4,0
16,100,182,42,100,23,96-100,21+,0,1,0
16,149,182,42,100,23,96-100,21+,0,4,0
16,150,182,42,100,23,96-100,21+,0,1,0
16,151,182,42,100,23,96-100,21+,0,1,0
16,159,182,42,70,23,<=70,21+,0,1,0
16,182,212,42,76,23,71-80,21+,0,1,0
16,182,323,42,76,23,71-80,21+,0,1,1
16,182,324,42,76,23,71-80,21+,0,1,1
16,182,325,42,76,23,71-80,21+,0,4,1
16,182,326,42,76,23,71-80,21+,0,4,1
16,103,181,43,100,13,96-100,11-20,0,1,0
16,105,181,43,100,13,96-100,11-20,0,4,0
16,153,181,43,70,13,<=70,11-20,0,1,0
16,155,181,43,70,13,<=70,11-20,0,1,0
16,161,181,43,70,13,<=70,11-20,0,4,0
16,162,181,43,70,13,<=70,11-20,0,1,0
16,181,253,43,100,13,96-100,11-20,0,1,0
16,179,185,61,100,15,96-100,11-20,1,0,0
16,185,267,61,100,15,96-100,11-20,0,4,0
16,185,268,61,100,15,96-100,11-20,0,5,0
16,185,269,61,100,15,96-100,11-20,0,1,0
16,185,270,61,100,15,96-100,11-20,0,1,0
16,169,187,62,100,14,96-100,11-20,1,0,0
16,169,191,62,100,14,96-100,11-20,1,4,0
16,172,187,62,100,14,96-100,11-20,0,1,0
16,172,191,62,100,14,96-100,11-20,0,4,0
16,174,187,62,100,14,96-100,11-20,1,4,0
16,174,191,62,100,14,96-100,11-20,1,0,0
16,187,191,62,100,14,96-100,11-20,1,4,1
16,187,274,62,100,14,96-100,11-20,0,5,0
16,187,312,62,100,14,96-100,11-20,0,1,0
16,191,274,62,100,14,96-100,11-20,0,1,0
16,191,312,62,100,14,96-100,11-20,0,4,0
16,80,313,65,100,6,96-100,6-10,0,1,0
16,80,316,65,100,6,96-100,6-10,0,4,0
16,82,313,65,100,6,96-100,6-10,0,4,0
16,82,316,65,100,6,96-100,6-10,0,1,0
16,313,316,65,100,6,96-100,6-10,1,4,1
16,199,204,66,100,11,96-100,11-20,1,4,1
16,199,237,66,100,11,96-100,11-20,0,1,0
16,199,238,66,100,11,96-100,11-20,0,4,0
16,199,239,66,100,11,96-100,11-20,0,1,0
16,199,260,66,100,11,96-100,11-20,0,1,0
16,199,261,66,100,11,96-100,11-20,0,4,0
16,204,237,66,100,11,96-100,11-20,0,4,0
16,204,238,66,100,11,96-100,11-20,0,1,0
16,204,239,66,100,11,96-100,11-20,0,4,0
16,204,260,66,100,11,96-100,11-20,0,4,0
16,204,261,66,100,11,96-100,11-20,0,1,0
16,180,183,116,100,6,96-100,6-10,1,4,0
16,178,186,117,100,11,96-100,11-20,1,4,0
16,189,192,118,100,6,96-100,6-10,1,4,1
16,315,317,121,100,6,96-100,6-10,1,4,1
16,200,203,123,100,6,96-100,6-10,1,4,1
16,188,190,138,100,20,96-100,11-20,1,4,1
16,314,318,140,100,2,96-100,2 (pair),1,4,1
16,201,202,141,100,4,96-100,3-5,1,4,1
18,99,323,42,100,23,96-100,21+,0,4,0
18,99,324,42,100,23,96-100,21+,0,4,0
18,99,325,42,100,23,96-100,21+,0,1,0
18,99,326,42,100,23,96-100,21+,0,1,0
18,100,323,42,100,23,96-100,21+,0,1,0
18,100,324,42,100,23,96-100,21+,0,1,0
18,100,325,42,100,23,96-100,21+,0,4,0
18,100,326,42,100,23,96-100,21+,0,4,0
18,149,323,42,100,23,96-100,21+,0,4,0
18,149,324,42,100,23,96-100,21+,0,4,0
18,149,325,42,100,23,96-100,21+,0,1,0
18,149,326,42,100,23,96-100,21+,0,1,0
18,150,323,42,100,23,96-100,21+,0,1,0
18,150,324,42,100,23,96-100,21+,0,1,0
18,150,325,42,100,23,96-100,21+,0,4,0
18,150,326,42,100,23,96-100,21+,0,4,0
18,151,323,42,100,23,96-100,21+,0,1,0
18,151,324,42,100,23,96-100,21+,0,1,0
18,151,325,42,100,23,96-100,21+,0,4,0
18,151,326,42,100,23,96-100,21+,0,4,0
18,159,323,42,70,23,<=70,21+,0,1,0
18,159,324,42,70,23,<=70,21+,0,1,0
18,159,325,42,70,23,<=70,21+,0,4,0
18,159,326,42,70,23,<=70,21+,0,4,0
18,182,323,42,76,23,71-80,21+,0,1,0
18,182,324,42,76,23,71-80,21+,0,1,0
18,182,325,42,76,23,71-80,21+,0,4,0
18,182,326,42,76,23,71-80,21+,0,4,0
18,212,323,42,100,23,96-100,21+,0,1,0
18,212,324,42,100,23,96-100,21+,0,1,0
18,212,325,42,100,23,96-100,21+,0,4,0
18,212,326,42,100,23,96-100,21+,0,4,0
18,323,324,42,100,23,96-100,21+,0,1,1
18,323,325,42,100,23,96-100,21+,1,4,1
18,323,326,42,100,23,96-100,21+,0,4,1
18,324,325,42,100,23,96-100,21+,0,4,1
18,324,326,42,100,23,96-100,21+,1,4,1
18,325,326,42,100,23,96-100,21+,0,1,1
18,169,187,62,100,14,96-100,11-20,1,0,0
18,169,191,62,100,14,96-100,11-20,1,4,0
18,172,187,62,100,14,96-100,11-20,0,1,0
18,172,191,62,100,14,96-100,11-20,0,4,0
18,174,187,62,100,14,96-100,11-20,1,4,0
18,174,191,62,100,14,96-100,11-20,1,0,0
18,187,191,62,100,14,96-100,11-20,1,4,1
18,187,274,62,100,14,96-100,11-20,0,5,0
18,187,312,62,100,14,96-100,11-20,0,1,0
18,191,274,62,100,14,96-100,11-20,0,1,0
18,191,312,62,100,14,96-100,11-20,0,4,0
18,199,237,66,100,11,96-100,11-20,0,1,0
18,199,239,66,100,11,96-100,11-20,0,1,0
18,199,260,66,100,11,96-100,11-20,0,1,0
18,204,237,66,100,11,96-100,11-20,0,4,0
18,204,239,66,100,11,96-100,11-20,0,4,0
18,204,260,66,100,11,96-100,11-20,0,4,0
18,237,238,66,93,11,91-95,11-20,1,4,0
18,237,239,66,93,11,91-95,11-20,0,1,1
18,237,260,66,93,11,91-95,11-20,0,1,1
18,237,261,66,93,11,91-95,11-20,1,4,0
18,238,239,66,93,11,91-95,11-20,0,4,0
18,238,260,66,93,11,91-95,11-20,0,4,0
18,239,260,66,93,11,91-95,11-20,1,0,1
18,239,261,66,93,11,91-95,11-20,0,4,0
18,260,261,66,93,11,91-95,11-20,0,4,0
18,335,337,78,100,17,96-100,11-20,1,4,1
18,189,192,118,100,6,96-100,6-10,1,4,1
18,188,190,138,100,20,96-100,11-20,1,4,1
18,336,338,148,100,4,96-100,3-5,1,4,1
20,3,26,3,100,39,96-100,21+,0,4,0
20,4,26,3,100,39,96-100,21+,0,4,0
20,7,26,3,100,39,96-100,21+,0,1,0
20,8,26,3,100,39,96-100,21+,0,1,0
20,26,51,3,71,39,71-80,21+,0,4,0
20,341,345,8,71,26,71-80,21+,0,4,1
20,341,346,8,71,26,71-80,21+,1,4,1
20,341,347,8,71,26,71-80,21+,0,1,1
20,345,346,8,71,26,71-80,21+,0,1,1
20,345,347,8,71,26,71-80,21+,1,4,1
20,346,347,8,71,26,71-80,21+,0,4,1
20,25,31,21,80,19,71-80,11-20,0,1,0
20,25,32,21,80,19,71-80,11-20,0,4,0
20,25,93,21,80,19,71-80,11-20,0,1,0
20,25,232,21,80,19,71-80,11-20,0,1,0
20,43,348,24,100,13,96-100,11-20,0,1,0
20,46,348,24,100,13,96-100,11-20,0,4,0
20,83,283,32,100,15,96-100,11-20,0,4,0
20,83,343,32,100,15,96-100,11-20,0,4,0
20,85,283,32,83,15,81-90,11-20,1,0,0
20,85,343,32,83,15,81-90,11-20,1,0,0
20,86,283,32,100,15,96-100,11-20,0,1,0
20,86,343,32,100,15,96-100,11-20,0,1,0
20,283,311,32,75,15,71-80,11-20,1,0,0
20,283,343,32,75,15,71-80,11-20,1,0,1
20,311,343,32,83,15,81-90,11-20,1,0,0
20,90,154,34,75,19,71-80,11-20,0,1,0
20,90,342,34,75,19,71-80,11-20,0,1,1
20,154,342,34,75,19,71-80,11-20,0,1,0
20,87,89,35,75,16,71-80,11-20,1,4,1
20,38,282,36,75,21,71-80,21+,0,4,0
20,50,282,36,75,21,71-80,21+,0,1,0
20,95,282,36,100,21,96-100,21+,0,1,0
20,96,282,36,100,21,96-100,21+,0,4,0
20,97,282,36,100,21,96-100,21+,0,1,0
20,98,282,36,100,21,96-100,21+,0,4,0
20,69,121,46,70,9,<=70,6-10,0,1,0
20,127,344,51,100,9,96-100,6-10,0,1,0
20,130,344,51,100,9,96-100,6-10,0,4,0
20,242,344,51,75,9,71-80,6-10,0,4,0
20,250,344,51,75,9,71-80,6-10,0,4,0
20,73,75,60,100,21,96-100,21+,0,4,1
20,73,76,60,100,21,96-100,21+,0,1,1
20,73,213,60,100,21,96-100,21+,1,4,0
20,73,322,60,100,21,96-100,21+,0,1,0
20,73,361,60,100,21,96-100,21+,0,1,0
20,75,76,60,100,21,96-100,21+,1,4,1
20,75,213,60,100,21,96-100,21+,0,1,0
20,75,322,60,100,21,96-100,21+,0,5,0
20,75,361,60,100,21,96-100,21+,0,4,0
20,76,213,60,100,21,96-100,21+,0,4,0
20,76,322,60,100,21,96-100,21+,0,1,0
20,76,361,60,100,21,96-100,21+,0,1,0
20,353,354,61,80,15,71-80,11-20,0,4,1
20,353,355,61,80,15,71-80,11-20,1,4,1
20,353,356,61,80,15,71-80,11-20,0,1,1
20,354,355,61,80,15,71-80,11-20,0,1,1
20,354,356,61,80,15,71-80,11-20,1,4,1
20,355,356,61,80,15,71-80,11-20,0,4,1
