cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",11056,11057,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11056,11058,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11057,11058,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11063,11064,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11063,11065,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11063,11103,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11064,11065,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11064,11103,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11065,11103,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11076,11077,1,0.0588,0,"SIMILARITY_PRESERVING","[1429]","[1429, 1656, 2154, 2155, 2158, 2163, 2165, 2166, 2169, 2170, 2173, 2174, 2175, 2664, 2666, 2667, 2753]","[1429]"
"Type3","Block",11103,11536,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11103,11824,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11127,11129,2,1.0000,0,"SIMILARITY_PRESERVING","[1429, 1788]","[1429, 1788]","[1429, 1788]"
"Type3","Block",11128,11134,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",11162,11163,1,0.5000,0,"SIMILARITY_PRESERVING","[1788]","[1788]","[1429, 1788]"
"Type3","Block",11509,11799,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11518,11523,1,0.5000,0,"SIMILARITY_PRESERVING","[1779]","[1779, 3230]","[1779]"
"Type3","Block",11518,11524,1,0.5000,0,"SIMILARITY_PRESERVING","[1779]","[1779, 3230]","[1779]"
"Type3","Block",11518,11802,1,0.5000,0,"SIMILARITY_PRESERVING","[3230]","[1779, 3230]","[3230]"
"Type3","Block",11518,11807,1,0.5000,0,"SIMILARITY_PRESERVING","[1779]","[1779, 3230]","[1779]"
"Type3","Block",11518,12010,1,0.3333,0,"SIMILARITY_PRESERVING","[3230]","[1779, 3230]","[1576, 3230]"
"Type3","Block",11519,11520,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11519,11779,1,0.5000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[1779, 3230]"
"Type3","Block",11520,11527,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11523,11524,1,1.0000,0,"SIMILARITY_PRESERVING","[1779]","[1779]","[1779]"
"Type3","Block",11523,11807,1,1.0000,0,"SIMILARITY_PRESERVING","[1779]","[1779]","[1779]"
"Type3","Block",11524,11807,1,1.0000,0,"SIMILARITY_PRESERVING","[1779]","[1779]","[1779]"
"Type3","Block",11525,11815,1,0.1667,0,"SIMILARITY_PRESERVING","[3230]","[1969, 3230]","[1455, 1545, 1779, 1781, 3230]"
"Type3","Block",11527,11779,1,0.5000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[1779, 3230]"
"Type3","Block",11536,11824,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11802,12010,1,0.5000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[1576, 3230]"
"Type3","Block",11812,11817,1,0.5000,0,"SIMILARITY_PRESERVING","[1608]","[1608, 3230]","[1608]"
"Type3","Block",11812,11819,1,0.5000,0,"SIMILARITY_PRESERVING","[1608]","[1608, 3230]","[1608]"
"Type3","Block",11812,11820,1,0.5000,0,"SIMILARITY_PRESERVING","[1608]","[1608, 3230]","[1608]"
"Type3","Block",11812,11821,1,0.5000,0,"SIMILARITY_PRESERVING","[1608]","[1608, 3230]","[1608]"
"Type3","Block",11816,11822,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",11817,11819,1,1.0000,0,"SIMILARITY_PRESERVING","[1608]","[1608]","[1608]"
"Type3","Block",11817,11820,1,1.0000,0,"SIMILARITY_PRESERVING","[1608]","[1608]","[1608]"
"Type3","Block",11817,11821,1,1.0000,0,"SIMILARITY_PRESERVING","[1608]","[1608]","[1608]"
"Type3","Block",11819,11820,1,1.0000,0,"SIMILARITY_PRESERVING","[1608]","[1608]","[1608]"
"Type3","Block",11819,11821,1,1.0000,0,"SIMILARITY_PRESERVING","[1608]","[1608]","[1608]"
"Type3","Block",11820,11821,1,1.0000,0,"SIMILARITY_PRESERVING","[1608]","[1608]","[1608]"
"Type3","Block",12065,12066,1,1.0000,0,"SIMILARITY_PRESERVING","[1499]","[1499]","[1499]"
"Type3","Block",12101,12102,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",12135,12136,1,1.0000,0,"SIMILARITY_PRESERVING","[1509]","[1509]","[1509]"
"Type3","Block",257,258,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",260,261,1,0.1000,0,"SIMILARITY_PRESERVING","[107]","[107, 375, 392, 432, 441, 539, 878, 932, 1392]","[107, 123]"
"Type3","Block",260,1354,5,0.6364,1,"SIMILARITY_PRESERVING","[107, 539, 878, 932, 1392]","[107, 375, 392, 432, 441, 539, 878, 932, 1392]","[107, 377, 392, 432, 539, 877, 878, 932, 1392]"
"Type3","Block",260,1355,5,0.5833,0,"SIMILARITY_PRESERVING","[107, 375, 392, 441, 1392]","[107, 375, 392, 432, 441, 539, 878, 932, 1392]","[107, 375, 377, 392, 441, 877, 878, 932, 968, 1392]"
"Type3","Block",261,1354,1,0.1000,0,"SIMILARITY_PRESERVING","[107]","[107, 123]","[107, 377, 392, 432, 539, 877, 878, 932, 1392]"
"Type3","Block",261,1355,1,0.0909,0,"SIMILARITY_PRESERVING","[107]","[107, 123]","[107, 375, 377, 392, 441, 877, 878, 932, 968, 1392]"
"Type3","Block",261,1356,1,0.3333,0,"SIMILARITY_PRESERVING","[107]","[107, 123]","[107, 1392]"
"Type3","Block",261,1875,1,0.3333,0,"SIMILARITY_PRESERVING","[107]","[107, 123]","[107, 1585]"
"Type3","Block",261,1929,1,0.5000,0,"SIMILARITY_PRESERVING","[107]","[107, 123]","[107]"
"Type3","Block",1354,1355,4,0.5833,1,"SIMILARITY_PRESERVING","[107, 377, 392, 1392]","[107, 377, 392, 432, 539, 877, 878, 932, 1392]","[107, 375, 377, 392, 441, 877, 878, 932, 968, 1392]"
"Type3","Block",1354,1875,1,0.1000,0,"SIMILARITY_PRESERVING","[107]","[107, 377, 392, 432, 539, 877, 878, 932, 1392]","[107, 1585]"
"Type3","Block",1354,1929,1,0.1111,0,"SIMILARITY_PRESERVING","[107]","[107, 377, 392, 432, 539, 877, 878, 932, 1392]","[107]"
"Type3","Block",1355,1875,1,0.0909,0,"SIMILARITY_PRESERVING","[107]","[107, 375, 377, 392, 441, 877, 878, 932, 968, 1392]","[107, 1585]"
"Type3","Block",1355,1929,1,0.1000,0,"SIMILARITY_PRESERVING","[107]","[107, 375, 377, 392, 441, 877, 878, 932, 968, 1392]","[107]"
"Type3","Block",1356,1875,1,0.3333,0,"SIMILARITY_PRESERVING","[107]","[107, 1392]","[107, 1585]"
"Type3","Block",1356,1878,1,0.5000,0,"SIMILARITY_PRESERVING","[107]","[107, 1392]","[107]"
"Type3","Block",1688,1695,1,0.5000,0,"SIMILARITY_PRESERVING","[749]","[749, 968]","[749]"
"Type3","Block",1875,1878,1,0.5000,0,"SIMILARITY_PRESERVING","[107]","[107, 1585]","[107]"
"Type3","Block",1875,1929,1,0.5000,0,"SIMILARITY_PRESERVING","[107]","[107, 1585]","[107]"
"Type3","Block",1876,1930,1,0.5000,0,"SIMILARITY_PRESERVING","[107]","[107, 1585]","[107]"
"Type3","Block",1878,1929,1,1.0000,0,"SIMILARITY_PRESERVING","[107]","[107]","[107]"
"Type3","Block",12231,12232,1,0.5000,0,"SIMILARITY_PRESERVING","[1538]","[1538]","[1538, 1585]"
"Type3","Block",14107,14108,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",274,276,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",274,277,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,278,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,279,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,280,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,281,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",274,282,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,283,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,284,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,285,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,286,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",274,287,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",274,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",274,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",274,292,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",274,293,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",275,294,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112, 1118]","[104, 943, 1112, 1118]"
"Type3","Block",276,277,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,278,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,279,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,280,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,281,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",276,282,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,283,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,284,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,285,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,286,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",276,287,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,288,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",276,289,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",276,290,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",276,292,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",276,293,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",277,278,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",277,279,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",277,280,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",277,281,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",277,282,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",277,283,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",277,284,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",277,285,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",277,286,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",277,287,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",277,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",277,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",277,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",277,292,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",277,293,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",278,279,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",278,280,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",278,281,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",278,282,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",278,283,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",278,284,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",278,285,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",278,286,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",278,287,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",278,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",278,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",278,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",278,292,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",278,293,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",279,280,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",279,281,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",279,282,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",279,283,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",279,284,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",279,285,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",279,286,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",279,287,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",279,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",279,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",279,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",279,292,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",279,293,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",280,281,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",280,282,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",280,283,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",280,284,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",280,285,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",280,286,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",280,287,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",280,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",280,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",280,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",280,292,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",280,293,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",281,282,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",281,283,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",281,284,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",281,285,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",281,286,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",281,287,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",281,288,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",281,289,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",281,290,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",281,292,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",281,293,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",282,283,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",282,284,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",282,285,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",282,286,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",282,287,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",282,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",282,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",282,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",282,292,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",282,293,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",283,284,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",283,285,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",283,286,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",283,287,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",283,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",283,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",283,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",283,292,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",283,293,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",284,285,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",284,286,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",284,287,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",284,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",284,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",284,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",284,292,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",284,293,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",285,286,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",285,287,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",285,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",285,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",285,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",285,292,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",285,293,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",286,287,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",286,288,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",286,289,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",286,290,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",286,292,2,1.0000,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 1112]"
"Type3","Block",286,293,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 1112]","[104, 943, 1112]"
"Type3","Block",287,288,3,1.0000,0,"SIMILARITY_PRESERVING","[104, 943, 1112]","[104, 943, 1112]","[104, 943, 1112]"
"Type3","Block",287,289,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
"Type3","Block",287,290,2,0.6667,0,"SIMILARITY_PRESERVING","[104, 1112]","[104, 943, 1112]","[104, 1112]"
