Revision,gcid1,gcid2,classid,co_change_count,gcid1_independent_change_count,gcid2_independent_change_count,same_file,same_author,same_method,similarity,clone_type,nlines1,nlines2,depth,class_size,is_spcp,weighted_coupling_strength,last_co_change_age,last_solo_change_age,coupling_trend,wcs_recent,solo_events_after_last_cochange,noc1,noc2,file_age1,file_age2,churn1,churn2,distinct_authors1,distinct_authors2,major_author_prop1,major_author_prop2,minor_author_count1,minor_author_count2,wies,will_independently_evolve
139,270,451,80,0,1,1,0,1,0,80,Type3,6,51,1,12,0,0.0000,-1,0,0.0000,0.0000,2,8,3,998,409,2965,557,4,2,0.6250,0.6667,0,0,1.0000,1
139,305,476,87,0,0,2,0,1,0,75,Type3,5,150,1,16,0,0.0000,-1,0,0.0000,0.0000,2,3,5,998,405,143,560,1,2,1.0000,0.6000,0,0,1.0000,1
139,306,476,87,0,0,2,0,1,0,75,Type3,5,150,1,16,0,0.0000,-1,0,0.0000,0.0000,2,7,5,998,405,1036,560,2,2,0.8571,0.6000,0,0,1.0000,1
139,356,373,150,0,0,1,1,1,0,83,Type3,7,7,1,11,0,0.0000,-1,0,0.0000,0.0000,2,9,18,576,576,3031,6058,2,3,0.8889,0.7778,0,0,1.0000,1
139,361,373,150,0,2,1,1,1,0,83,Type3,7,7,0,11,0,0.0000,-1,0,0.0000,0.0000,7,19,18,576,576,5908,6058,3,3,0.6842,0.7778,0,0,1.0000,1
139,365,373,150,0,0,1,1,1,0,83,Type3,7,7,1,11,0,0.0000,-1,0,0.0000,0.0000,2,8,18,576,576,3019,6058,2,3,0.8750,0.7778,0,0,1.0000,1
139,371,373,150,0,0,1,1,1,0,83,Type3,7,7,0,11,0,0.0000,-1,0,0.0000,0.0000,2,23,18,576,576,6637,6058,2,3,0.8696,0.7778,0,0,1.0000,1
139,380,381,167,0,0,3,1,1,0,91,Type3,102,102,1,4,0,0.0000,-1,0,0.0000,0.0000,3,0,3,238,238,0,69,0,1,0.0000,1.0000,0,0,1.0000,1
139,382,383,168,0,0,3,1,1,0,96,Type3,124,124,1,7,0,0.0000,-1,0,0.0000,0.0000,3,0,3,238,238,0,69,0,1,0.0000,1.0000,0,0,1.0000,1
139,386,398,173,0,0,3,1,1,0,75,Type3,68,44,1,5,0,0.0000,-1,0,0.0000,0.0000,3,0,4,138,238,0,150,0,1,0.0000,1.0000,0,0,1.0000,1
139,397,398,173,0,0,3,1,1,0,74,Type3,44,44,1,5,0,0.0000,-1,0,0.0000,0.0000,3,0,4,238,238,0,150,0,1,0.0000,1.0000,0,0,1.0000,1
139,399,400,174,0,0,4,1,1,0,73,Type3,62,62,1,5,0,0.0000,-1,0,0.0000,0.0000,4,0,5,238,238,0,152,0,2,0.0000,0.8000,0,0,1.0000,1
139,401,402,175,0,0,2,1,1,0,70,Type3,40,40,1,4,0,0.0000,-1,0,0.0000,0.0000,2,0,3,238,238,0,129,0,1,0.0000,1.0000,0,0,1.0000,1
139,403,415,135,0,0,2,1,1,0,80,Type3,5,5,1,8,0,0.0000,-1,0,0.0000,0.0000,2,7,11,495,495,1571,1712,1,3,1.0000,0.6364,0,0,1.0000,1
139,405,415,135,0,0,2,1,1,0,75,Type3,5,5,1,8,0,0.0000,-1,0,0.0000,0.0000,2,4,11,472,495,1420,1712,1,3,1.0000,0.6364,0,0,1.0000,1
139,451,638,80,0,1,0,0,1,1,97,Type3,51,51,2,12,1,0.0000,-1,0,0.0000,0.0000,1,3,4,409,400,557,487,2,1,0.6667,1.0000,0,0,1.0000,1
139,451,651,80,0,1,0,0,1,0,97,Type3,51,9,2,12,0,0.0000,-1,0,0.0000,0.0000,1,3,4,409,258,557,1043,2,2,0.6667,0.7500,0,0,1.0000,1
139,459,524,81,0,1,2,0,1,0,91,Type3,15,5,1,15,0,0.0000,-1,0,0.0000,0.0000,3,4,29,409,967,574,1647,2,5,0.7500,0.6552,0,0,1.0000,1
139,459,640,81,0,1,0,0,1,0,91,Type3,15,15,2,15,0,0.0000,-1,0,0.0000,0.0000,1,4,3,409,400,574,477,2,1,0.7500,1.0000,0,0,1.0000,1
139,476,636,87,0,2,2,0,1,0,71,Type3,150,8,2,16,0,0.0000,-1,0,0.0000,0.0000,4,5,7,405,319,560,2906,2,3,0.6000,0.5714,0,0,1.0000,1
139,476,642,87,0,2,1,0,1,0,71,Type3,150,150,2,16,0,0.0000,-1,0,0.0000,0.0000,3,5,5,405,396,560,321,2,2,0.6000,0.8000,0,0,1.0000,1
139,476,643,87,0,2,0,0,1,0,71,Type3,150,8,2,16,0,0.0000,-1,0,0.0000,0.0000,2,5,2,405,397,560,283,2,1,0.6000,1.0000,0,0,1.0000,1
139,476,644,87,0,2,0,0,1,0,71,Type3,150,8,2,16,0,0.0000,-1,0,0.0000,0.0000,2,5,2,405,397,560,283,2,1,0.6000,1.0000,0,0,1.0000,1
139,509,514,105,0,0,1,1,1,0,100,Type3,13,68,0,8,0,0.0000,-1,0,0.0000,0.0000,1,1,1,207,129,17,10,1,1,1.0000,1.0000,0,0,1.0000,1
139,514,515,105,0,1,1,1,1,1,96,Type3,68,68,2,8,0,0.0000,-1,0,0.0000,0.0000,2,1,1,129,129,10,18,1,1,1.0000,1.0000,0,0,1.0000,1
139,601,639,56,0,3,1,0,1,0,73,Type3,75,75,2,9,0,0.0000,-1,0,0.0000,0.0000,4,3,1,126,120,27,7,2,1,0.6667,1.0000,0,0,1.0000,1
141,65,71,45,0,0,2,0,1,1,100,Type3,11,11,1,21,1,0.0000,-1,0,0.0000,0.0000,2,3,7,998,998,316,1893,1,3,1.0000,0.7143,0,0,1.0000,1
141,66,71,45,0,0,2,0,1,1,100,Type3,11,11,1,21,1,0.0000,-1,0,0.0000,0.0000,2,5,7,998,998,1015,1893,1,3,1.0000,0.7143,0,0,1.0000,1
141,67,71,45,0,0,2,0,1,1,100,Type3,11,11,1,21,1,0.0000,-1,0,0.0000,0.0000,2,6,7,998,998,1195,1893,1,3,1.0000,0.7143,0,0,1.0000,1
141,68,71,45,0,0,2,0,1,0,100,Type3,11,11,1,21,1,0.0000,-1,0,0.0000,0.0000,2,6,7,998,998,1275,1893,2,3,0.8333,0.7143,0,0,1.0000,1
141,69,71,45,0,0,2,0,1,1,100,Type3,11,11,1,21,1,0.0000,-1,0,0.0000,0.0000,2,3,7,998,998,319,1893,1,3,1.0000,0.7143,0,0,1.0000,1
141,70,132,48,0,1,1,0,1,0,100,Type3,11,6,1,12,0,0.0000,-1,0,0.0000,0.0000,2,10,3,576,238,3181,53,3,3,0.8000,0.3333,0,0,1.0000,1
141,70,133,48,0,1,0,0,1,0,100,Type3,11,6,1,12,0,0.0000,-1,0,0.0000,0.0000,1,10,0,576,238,3181,0,3,0,0.8000,0.0000,0,0,1.0000,1
141,70,160,48,0,1,0,0,1,0,100,Type3,11,6,1,12,0,0.0000,-1,0,0.0000,0.0000,1,10,2,576,998,3181,75,3,2,0.8000,0.5000,0,0,1.0000,1
141,70,532,48,0,1,2,0,1,0,100,Type3,11,5,1,12,0,0.0000,-1,0,0.0000,0.0000,4,10,9,576,639,3181,834,3,4,0.8000,0.3333,0,0,1.0000,1
141,71,72,45,0,2,0,0,1,1,100,Type3,11,11,1,21,1,0.0000,-1,0,0.0000,0.0000,2,7,3,998,998,1893,317,3,1,0.7143,1.0000,0,0,1.0000,1
141,71,73,45,0,2,0,0,1,1,100,Type3,11,11,1,21,1,0.0000,-1,0,0.0000,0.0000,2,7,5,998,998,1893,997,3,2,0.7143,0.8000,0,0,1.0000,1
141,71,106,45,0,2,3,0,1,0,100,Type3,11,11,1,21,0,0.0000,-1,0,0.0000,0.0000,5,7,9,998,711,1893,398,3,2,0.7143,0.6667,0,0,1.0000,1
141,71,107,45,0,2,3,0,1,0,100,Type3,11,11,1,21,0,0.0000,-1,0,0.0000,0.0000,5,7,8,998,711,1893,393,3,2,0.7143,0.6250,0,0,1.0000,1
141,71,120,45,0,2,0,0,1,0,100,Type3,11,16,1,21,0,0.0000,-1,0,0.0000,0.0000,2,7,0,998,203,1893,0,3,0,0.7143,0.0000,0,0,1.0000,1
141,71,123,45,0,2,2,0,1,0,100,Type3,11,134,1,21,0,0.0000,-1,0,0.0000,0.0000,4,7,3,998,238,1893,46,3,3,0.7143,0.3333,0,0,1.0000,1
141,71,124,45,0,2,0,0,1,0,100,Type3,11,134,1,21,0,0.0000,-1,0,0.0000,0.0000,2,7,0,998,238,1893,0,3,0,0.7143,0.0000,0,0,1.0000,1
141,71,437,45,0,2,0,0,1,0,100,Type3,11,6,1,21,0,0.0000,-1,0,0.0000,0.0000,2,7,4,998,302,1893,1446,3,1,0.7143,1.0000,0,0,1.0000,1
141,71,661,45,0,2,2,0,1,1,100,Type3,11,11,1,21,0,0.0000,-1,0,0.0000,0.0000,4,7,7,998,903,1893,1040,3,3,0.7143,0.5714,0,0,1.0000,1
141,109,126,46,0,2,2,0,1,0,71,Type3,9,8,1,8,0,0.0000,-1,0,0.0000,0.0000,4,7,7,711,998,440,1893,2,3,0.7143,0.7143,0,0,1.0000,1
141,121,122,158,0,2,0,0,1,0,72,Type3,16,16,1,8,0,0.0000,-1,0,0.0000,0.0000,2,2,0,238,238,143,0,2,0,0.5000,0.0000,0,0,1.0000,1
141,121,549,158,0,2,0,0,1,0,72,Type3,16,13,1,8,0,0.0000,-1,0,0.0000,0.0000,2,2,0,238,180,143,0,2,0,0.5000,0.0000,0,0,1.0000,1
141,121,550,158,0,2,0,0,1,0,72,Type3,16,13,2,8,0,0.0000,-1,0,0.0000,0.0000,2,2,0,238,180,143,0,2,0,0.5000,0.0000,0,0,1.0000,1
141,125,126,46,0,0,2,0,1,0,100,Type3,8,8,1,8,1,0.0000,-1,0,0.0000,0.0000,2,5,7,998,998,1217,1893,2,3,0.8000,0.7143,0,0,1.0000,1
141,126,127,46,0,2,0,0,1,0,100,Type3,8,8,1,8,0,0.0000,-1,0,0.0000,0.0000,2,7,0,998,238,1893,0,3,0,0.7143,0.0000,0,0,1.0000,1
141,126,599,46,0,2,3,0,1,0,100,Type3,8,5,2,8,0,0.0000,-1,0,0.0000,0.0000,7,7,6,998,507,1893,218,3,2,0.7143,0.8333,0,0,1.0000,1
141,128,130,47,0,0,2,0,1,0,75,Type3,5,5,1,33,1,0.0000,-1,0,0.0000,0.0000,2,12,10,998,998,1377,1949,5,5,0.5833,0.6000,0,0,1.0000,1
141,129,130,47,0,0,2,0,1,0,75,Type3,5,5,1,33,0,0.0000,-1,0,0.0000,0.0000,2,1,10,238,998,17,1949,1,5,1.0000,0.6000,0,0,1.0000,1
141,130,131,47,0,2,0,0,1,0,75,Type3,5,5,1,33,0,0.0000,-1,0,0.0000,0.0000,2,10,0,998,238,1949,0,5,0,0.6000,0.0000,0,0,1.0000,1
141,130,154,47,0,2,0,0,1,0,75,Type3,5,5,1,33,0,0.0000,-1,0,0.0000,0.0000,3,10,1,998,158,1949,26,5,1,0.6000,1.0000,0,0,1.0000,1
141,134,137,49,0,0,2,0,1,1,100,Type3,37,5,1,10,0,0.0000,-1,0,0.0000,0.0000,2,0,9,238,998,0,1918,0,5,0.0000,0.5556,0,0,1.0000,1
141,134,140,49,0,0,2,0,1,0,100,Type3,37,5,1,10,0,0.0000,-1,0,0.0000,0.0000,2,0,8,238,998,0,1926,0,3,0.0000,0.7500,0,0,1.0000,1
141,135,137,49,0,0,2,0,1,0,100,Type3,37,5,1,10,0,0.0000,-1,0,0.0000,0.0000,2,0,9,238,998,0,1918,0,5,0.0000,0.5556,0,0,1.0000,1
141,135,140,49,0,0,2,0,1,0,100,Type3,37,5,1,10,0,0.0000,-1,0,0.0000,0.0000,2,0,8,238,998,0,1926,0,3,0.0000,0.7500,0,0,1.0000,1
141,136,137,49,0,1,2,0,1,1,75,Type3,5,5,1,10,1,0.0000,-1,0,0.0000,0.0000,3,9,9,998,998,1247,1918,5,5,0.5556,0.5556,0,0,1.0000,1
141,136,140,49,0,1,2,0,1,0,75,Type3,5,5,1,10,0,0.0000,-1,0,0.0000,0.0000,3,9,8,998,998,1247,1926,5,3,0.5556,0.7500,0,0,1.0000,1
141,137,140,49,2,0,0,1,1,0,75,Type3,5,5,0,10,0,1.0000,0,-1,1.0000,1.0000,0,9,8,998,998,1918,1926,5,3,0.5556,0.7500,0,0,0.0000,0
141,137,150,49,0,2,0,0,1,0,75,Type3,5,5,1,10,0,0.0000,-1,0,0.0000,0.0000,2,9,11,998,998,1918,1361,5,5,0.5556,0.5455,0,0,1.0000,1
141,137,152,49,0,2,0,0,1,0,75,Type3,5,5,1,10,1,0.0000,-1,0,0.0000,0.0000,2,9,17,998,998,1918,2591,5,3,0.5556,0.7059,0,0,1.0000,1
141,137,188,49,0,2,1,0,1,0,75,Type3,5,9,1,10,0,0.0000,-1,0,0.0000,0.0000,3,9,4,998,327,1918,3016,5,2,0.5556,0.7500,0,0,1.0000,1
141,137,196,49,0,2,3,0,1,0,75,Type3,5,68,1,10,0,0.0000,-1,0,0.0000,0.0000,5,9,7,998,330,1918,3124,5,3,0.5556,0.5714,0,0,1.0000,1
141,137,198,49,0,2,2,0,1,0,75,Type3,5,68,1,10,0,0.0000,-1,0,0.0000,0.0000,4,9,6,998,330,1918,1943,5,2,0.5556,0.6667,0,0,1.0000,1
141,140,150,49,0,2,0,0,1,0,75,Type3,5,5,1,10,0,0.0000,-1,0,0.0000,0.0000,2,8,11,998,998,1926,1361,3,5,0.7500,0.5455,0,0,1.0000,1
141,140,152,49,0,2,0,0,1,0,75,Type3,5,5,1,10,0,0.0000,-1,0,0.0000,0.0000,2,8,17,998,998,1926,2591,3,3,0.7500,0.7059,0,0,1.0000,1
141,140,188,49,0,2,1,0,1,0,75,Type3,5,9,1,10,0,0.0000,-1,0,0.0000,0.0000,3,8,4,998,327,1926,3016,3,2,0.7500,0.7500,0,0,1.0000,1
141,140,196,49,0,2,3,0,1,0,75,Type3,5,68,1,10,0,0.0000,-1,0,0.0000,0.0000,5,8,7,998,330,1926,3124,3,3,0.7500,0.5714,0,0,1.0000,1
141,140,198,49,0,2,2,0,1,0,75,Type3,5,68,1,10,0,0.0000,-1,0,0.0000,0.0000,4,8,6,998,330,1926,1943,3,2,0.7500,0.6667,0,0,1.0000,1
141,171,233,107,0,1,0,0,1,0,100,Type3,7,11,1,10,0,0.0000,-1,0,0.0000,0.0000,3,22,2,998,238,4730,34,5,1,0.7273,1.0000,2,0,1.0000,1
141,171,234,107,0,1,0,0,1,0,100,Type3,7,11,1,10,0,0.0000,-1,0,0.0000,0.0000,3,22,1,998,238,4730,17,5,1,0.7273,1.0000,2,0,1.0000,1
141,171,272,107,0,1,3,0,1,0,100,Type3,7,12,1,10,0,0.0000,-1,0,0.0000,0.0000,6,22,9,998,318,4730,2820,5,4,0.7273,0.4444,2,0,1.0000,1
141,171,273,107,0,1,3,0,1,0,100,Type3,7,12,1,10,0,0.0000,-1,0,0.0000,0.0000,6,22,8,998,318,4730,2773,5,3,0.7273,0.5000,2,0,1.0000,1
141,171,510,107,0,1,1,0,1,0,100,Type3,7,13,2,10,0,0.0000,-1,0,0.0000,0.0000,4,22,3,998,198,4730,985,5,3,0.7273,0.3333,2,0,1.0000,1
141,171,518,107,0,1,0,0,1,0,100,Type3,7,10,1,10,0,0.0000,-1,0,0.0000,0.0000,3,22,0,998,129,4730,0,5,0,0.7273,0.0000,2,0,1.0000,1
141,239,415,135,0,1,3,0,1,0,71,Type3,8,5,1,8,0,0.0000,-1,0,0.0000,0.0000,4,4,11,998,495,560,1712,2,3,0.7500,0.6364,0,0,1.0000,1
141,307,416,153,0,0,2,0,1,0,85,Type3,10,5,1,12,0,0.0000,-1,0,0.0000,0.0000,2,2,11,998,576,179,1657,1,4,1.0000,0.5455,0,0,1.0000,1
141,307,417,153,0,0,2,0,1,0,85,Type3,10,5,1,12,0,0.0000,-1,0,0.0000,0.0000,2,2,12,998,576,179,1732,1,4,1.0000,0.5833,0,0,1.0000,1
141,308,416,153,0,0,2,0,1,0,85,Type3,10,5,1,12,0,0.0000,-1,0,0.0000,0.0000,2,3,11,998,576,192,1657,2,4,0.6667,0.5455,0,0,1.0000,1
141,308,417,153,0,0,2,0,1,0,85,Type3,10,5,1,12,0,0.0000,-1,0,0.0000,0.0000,2,3,12,998,576,192,1732,2,4,0.6667,0.5833,0,0,1.0000,1
141,345,346,148,0,0,3,1,1,0,75,Type3,5,5,1,10,0,0.0000,-1,0,0.0000,0.0000,3,3,14,576,576,2692,3234,1,5,1.0000,0.5714,0,0,1.0000,1
141,349,350,162,0,0,1,1,1,0,97,Type3,36,36,1,17,0,0.0000,-1,0,0.0000,0.0000,1,0,1,238,238,0,81,0,1,0.0000,1.0000,0,0,1.0000,1
141,350,656,162,0,1,0,0,1,0,97,Type3,36,14,1,17,0,0.0000,-1,0,0.0000,0.0000,1,1,3,238,278,81,234,1,1,1.0000,1.0000,0,0,1.0000,1
141,350,657,162,0,1,0,0,1,0,97,Type3,36,14,2,17,0,0.0000,-1,0,0.0000,0.0000,1,1,3,238,278,81,258,1,1,1.0000,1.0000,0,0,1.0000,1
141,358,363,149,0,0,1,1,1,0,80,Type3,6,6,1,10,1,1.0000,0,-1,1.0000,1.0000,0,10,10,576,576,3181,3181,3,3,0.8000,0.8000,0,0,0.0000,0
141,358,693,149,0,0,1,1,1,1,80,Type3,6,6,0,10,0,1.0000,0,-1,0.0000,1.0000,0,10,9,576,437,3181,3132,3,3,0.8000,0.7778,0,0,0.0000,0
141,363,571,149,0,1,4,0,1,0,80,Type3,6,5,3,10,0,0.0000,-1,0,0.0000,0.0000,5,10,4,576,198,3181,97,3,2,0.8000,0.7500,0,0,1.0000,1
141,363,693,149,1,0,0,1,1,0,80,Type3,6,6,1,10,0,1.0000,0,-1,0.0000,1.0000,0,10,9,576,437,3181,3132,3,3,0.8000,0.7778,0,0,0.0000,0
141,395,396,172,0,0,3,1,1,0,100,Type3,11,11,1,6,0,0.0000,-1,0,0.0000,0.0000,3,0,4,238,238,0,122,0,2,0.0000,0.7500,0,0,1.0000,1
141,397,398,173,0,0,4,1,1,0,74,Type3,44,44,1,5,0,0.0000,-1,0,0.0000,0.0000,4,0,4,238,238,0,150,0,1,0.0000,1.0000,0,0,1.0000,1
141,399,400,174,0,0,5,1,1,0,73,Type3,62,62,1,5,0,0.0000,-1,0,0.0000,0.0000,5,0,5,238,238,0,152,0,2,0.0000,0.8000,0,0,1.0000,1
141,401,402,175,0,0,3,1,1,0,70,Type3,40,40,1,4,0,0.0000,-1,0,0.0000,0.0000,3,0,3,238,238,0,129,0,1,0.0000,1.0000,0,0,1.0000,1
141,403,415,135,0,0,3,1,1,0,80,Type3,5,5,1,8,0,0.0000,-1,0,0.0000,0.0000,3,7,11,495,495,1571,1712,1,3,1.0000,0.6364,0,0,1.0000,1
141,405,415,135,0,0,3,1,1,0,75,Type3,5,5,1,8,0,0.0000,-1,0,0.0000,0.0000,3,4,11,472,495,1420,1712,1,3,1.0000,0.6364,0,0,1.0000,1
141,406,418,176,0,0,2,1,1,0,75,Type3,5,5,1,8,0,0.0000,-1,0,0.0000,0.0000,2,0,3,238,238,0,131,0,2,0.0000,0.6667,0,0,1.0000,1
141,409,418,176,0,0,2,1,1,0,75,Type3,5,5,0,8,0,0.0000,-1,0,0.0000,0.0000,2,0,3,238,238,0,131,0,2,0.0000,0.6667,0,0,1.0000,1
141,410,418,176,0,0,2,1,1,0,75,Type3,5,5,0,8,0,0.0000,-1,0,0.0000,0.0000,2,1,3,238,238,12,131,1,2,1.0000,0.6667,0,0,1.0000,1
141,413,418,176,0,0,2,1,1,0,75,Type3,5,5,1,8,0,0.0000,-1,0,0.0000,0.0000,2,1,3,238,238,12,131,1,2,1.0000,0.6667,0,0,1.0000,1
141,416,417,153,2,0,0,1,1,0,80,Type3,5,5,0,12,0,1.0000,0,-1,1.0000,1.0000,0,11,12,576,576,1657,1732,4,4,0.5455,0.5833,0,0,0.0000,0
141,416,540,153,0,2,0,0,1,0,80,Type3,5,14,2,12,0,0.0000,-1,0,0.0000,0.0000,2,11,0,576,180,1657,0,4,0,0.5455,0.0000,0,0,1.0000,1
141,416,541,153,0,2,0,0,1,0,80,Type3,5,14,2,12,0,0.0000,-1,0,0.0000,0.0000,2,11,0,576,180,1657,0,4,0,0.5455,0.0000,0,0,1.0000,1
141,416,658,153,0,1,1,0,1,0,80,Type3,5,8,1,12,0,0.0000,-1,0,0.0000,0.0000,3,11,5,576,458,1657,175,4,2,0.5455,0.8000,0,0,1.0000,1
141,416,659,153,0,1,0,0,1,0,80,Type3,5,8,1,12,0,0.0000,-1,0,0.0000,0.0000,2,11,2,576,458,1657,133,4,1,0.5455,1.0000,0,0,1.0000,1
141,417,540,153,0,2,0,0,1,0,80,Type3,5,14,2,12,0,0.0000,-1,0,0.0000,0.0000,2,12,0,576,180,1732,0,4,0,0.5833,0.0000,0,0,1.0000,1
141,417,541,153,0,2,0,0,1,0,80,Type3,5,14,2,12,0,0.0000,-1,0,0.0000,0.0000,2,12,0,576,180,1732,0,4,0,0.5833,0.0000,0,0,1.0000,1
141,417,658,153,0,1,1,0,1,0,80,Type3,5,8,1,12,0,0.0000,-1,0,0.0000,0.0000,3,12,5,576,458,1732,175,4,2,0.5833,0.8000,0,0,1.0000,1
141,417,659,153,0,1,0,0,1,0,80,Type3,5,8,1,12,0,0.0000,-1,0,0.0000,0.0000,2,12,2,576,458,1732,133,4,1,0.5833,1.0000,0,0,1.0000,1
141,418,420,176,0,2,0,1,1,0,75,Type3,5,5,1,8,0,0.0000,-1,0,0.0000,0.0000,2,3,0,238,238,131,0,2,0,0.6667,0.0000,0,0,1.0000,1
141,503,664,102,0,0,2,0,1,0,75,Type3,5,6,1,5,0,0.0000,-1,0,0.0000,0.0000,2,0,8,182,903,0,1926,0,3,0.0000,0.7500,0,0,1.0000,1
141,505,664,102,0,0,2,0,1,0,75,Type3,5,6,2,5,0,0.0000,-1,0,0.0000,0.0000,4,5,8,182,903,580,1926,3,3,0.4000,0.7500,0,0,1.0000,1
141,571,693,149,0,0,1,0,1,0,75,Type3,5,6,2,10,0,0.0000,-1,0,0.0000,0.0000,5,4,9,198,437,97,3132,2,3,0.7500,0.7778,0,0,1.0000,1
141,663,664,102,0,3,2,0,1,1,75,Type3,6,6,1,5,1,0.0000,-1,0,0.0000,0.0000,5,7,8,903,903,1082,1926,4,3,0.4286,0.7500,0,0,1.0000,1
141,665,666,103,0,3,2,0,1,1,100,Type3,9,9,1,2,1,0.0000,-1,0,0.0000,0.0000,5,8,7,903,903,1099,1893,4,3,0.5000,0.7143,0,0,1.0000,1
144,84,695,132,0,0,1,0,1,1,70,Type3,47,47,1,12,0,0.0000,-1,0,0.0000,0.0000,1,5,6,998,858,432,210,2,3,0.8000,0.6667,0,0,1.0000,1
144,85,695,132,0,0,1,0,1,1,70,Type3,47,47,1,12,0,0.0000,-1,0,0.0000,0.0000,1,4,6,998,858,338,210,2,3,0.7500,0.6667,0,0,1.0000,1
144,86,695,132,0,0,1,0,1,1,70,Type3,47,47,1,12,0,0.0000,-1,0,0.0000,0.0000,1,5,6,998,858,259,210,2,3,0.8000,0.6667,0,0,1.0000,1
144,87,695,132,0,0,1,0,1,1,70,Type3,47,47,1,12,0,0.0000,-1,0,0.0000,0.0000,2,5,6,998,858,570,210,3,3,0.6000,0.6667,0,0,1.0000,1
144,88,695,132,0,0,1,0,1,1,70,Type3,47,47,1,12,0,0.0000,-1,0,0.0000,0.0000,1,7,6,998,858,550,210,3,3,0.7143,0.6667,0,0,1.0000,1
144,89,695,132,0,0,1,0,1,1,70,Type3,47,47,1,12,0,0.0000,-1,0,0.0000,0.0000,2,6,6,998,858,514,210,3,3,0.6667,0.6667,0,0,1.0000,1
144,268,695,132,0,0,1,0,1,0,80,Type3,6,47,1,12,0,0.0000,-1,0,0.0000,0.0000,2,34,6,702,858,9289,210,5,3,0.7647,0.6667,2,0,1.0000,1
158,96,535,134,0,0,1,0,1,0,100,Type3,10,11,2,8,0,0.0000,-1,0,0.0000,0.0000,2,2,10,998,326,422,1688,1,4,1.0000,0.7000,0,0,1.0000,1
158,97,535,134,0,0,1,0,1,0,100,Type3,10,11,2,8,0,0.0000,-1,0,0.0000,0.0000,2,2,10,998,326,476,1688,1,4,1.0000,0.7000,0,0,1.0000,1
158,534,535,134,0,1,1,1,1,1,100,Type3,11,11,2,8,1,0.0000,-1,0,0.0000,0.0000,3,7,10,326,326,1274,1688,3,4,0.7143,0.7000,0,0,1.0000,1
158,535,669,134,0,1,0,0,1,0,100,Type3,11,5,2,8,0,0.0000,-1,0,0.0000,0.0000,2,10,0,326,124,1688,0,4,0,0.7000,0.0000,0,0,1.0000,1
158,535,670,134,0,1,0,0,1,0,100,Type3,11,5,1,8,0,0.0000,-1,0,0.0000,0.0000,2,10,0,326,124,1688,0,4,0,0.7000,0.0000,0,0,1.0000,1
163,23,679,54,0,0,2,0,1,0,75,Type3,5,6,2,17,0,0.0000,-1,0,0.0000,0.0000,2,1,21,299,789,16,4278,1,6,1.0000,0.4762,0,2,1.0000,1
163,35,259,15,0,0,1,0,1,0,93,Type3,19,5,2,7,0,0.0000,-1,0,0.0000,0.0000,1,0,6,294,332,0,1106,0,2,0.0000,0.8333,0,0,1.0000,1
163,36,259,15,0,0,1,0,1,0,93,Type3,19,5,2,7,0,0.0000,-1,0,0.0000,0.0000,1,0,6,294,332,0,1106,0,2,0.0000,0.8333,0,0,1.0000,1
163,40,697,17,0,0,1,0,1,0,100,Type3,6,6,2,12,0,0.0000,-1,0,0.0000,0.0000,1,0,3,294,159,0,542,0,2,0.0000,0.6667,0,0,1.0000,1
163,41,697,17,0,0,1,0,1,0,100,Type3,6,6,2,12,0,0.0000,-1,0,0.0000,0.0000,1,0,3,294,159,0,542,0,2,0.0000,0.6667,0,0,1.0000,1
163,91,648,133,0,0,1,0,1,0,73,Type3,62,84,2,11,0,0.0000,-1,0,0.0000,0.0000,1,5,5,998,282,432,439,2,2,0.8000,0.8000,0,0,1.0000,1
163,92,648,133,0,0,1,0,1,0,73,Type3,62,84,2,11,0,0.0000,-1,0,0.0000,0.0000,1,6,5,998,282,540,439,2,2,0.8333,0.8000,0,0,1.0000,1
163,93,648,133,0,0,1,0,1,0,73,Type3,62,84,2,11,0,0.0000,-1,0,0.0000,0.0000,1,5,5,998,282,259,439,2,2,0.8000,0.8000,0,0,1.0000,1
163,94,648,133,0,0,1,0,1,0,73,Type3,62,84,2,11,0,0.0000,-1,0,0.0000,0.0000,1,5,5,998,282,341,439,2,2,0.8000,0.8000,0,0,1.0000,1
163,95,648,133,0,0,1,0,1,0,73,Type3,62,84,2,11,0,0.0000,-1,0,0.0000,0.0000,1,5,5,998,282,572,439,2,2,0.8000,0.8000,0,0,1.0000,1
163,114,699,29,0,0,1,0,1,0,75,Type3,5,5,2,5,0,0.0000,-1,0,0.0000,0.0000,1,3,3,320,159,1114,542,1,2,1.0000,0.6667,0,0,1.0000,1
163,114,700,29,0,0,1,0,1,0,75,Type3,5,5,2,5,0,0.0000,-1,0,0.0000,0.0000,1,3,4,320,159,1114,246,1,2,1.0000,0.7500,0,0,1.0000,1
163,166,641,62,0,1,1,0,1,0,100,Type3,5,5,2,17,0,0.0000,-1,0,0.0000,0.0000,4,4,2,238,198,150,42,2,2,0.7500,0.5000,0,0,1.0000,1
163,167,641,62,0,0,1,0,1,0,100,Type3,5,5,3,17,0,0.0000,-1,0,0.0000,0.0000,1,0,2,238,198,0,42,0,2,0.0000,0.5000,0,0,1.0000,1
163,171,510,107,0,1,2,0,1,0,100,Type3,7,13,2,10,0,0.0000,-1,0,0.0000,0.0000,5,22,3,998,198,4730,985,5,3,0.7273,0.3333,2,0,1.0000,1
