pairId,cloneType,granularity,classId,clone1_gcid,clone2_gcid,clone1_addedRev,clone2_addedRev,clone1_deletedRev,clone2_deletedRev,clone1_lifespan,clone2_lifespan,co_change,gcid1_independent_change,gcid2_independent_change,similarity,filepath1,filepath2,file_distance,gcid1_authors,gcid2_authors
6310,Type3,Block,47,190,687,2,693,97,694,95,1,0,0,0,80,main.c,tex.c,1,darren,dfishburn
6311,Type3,Block,47,190,778,2,755,97,Still Active,95,61,0,0,0,80,main.c,flex.c,1,darren,dfishburn; dhiebert; vberthoux; elias; perlguy0
6312,Type3,Block,47,191,263,2,97,97,139,95,42,0,0,0,80,main.c,routines.c,1,darren,darren
6313,Type3,Block,47,191,264,2,97,97,137,95,40,0,0,0,80,main.c,routines.c,1,darren,darren
6314,Type3,Block,47,191,265,2,97,97,137,95,40,0,0,0,80,main.c,routines.c,1,darren,darren
6315,Type3,Block,47,191,266,2,97,97,139,95,42,0,0,0,80,main.c,routines.c,1,darren,darren
6316,Type3,Block,47,191,271,2,137,97,139,95,2,0,0,0,80,main.c,routines.c,1,darren,darren
6317,Type3,Block,47,191,272,2,137,97,139,95,2,0,0,0,80,main.c,routines.c,1,darren,darren
6318,Type3,Block,47,191,273,2,137,97,139,95,2,0,0,0,80,main.c,routines.c,1,darren,darren
6319,Type3,Block,47,191,319,2,221,97,Still Active,95,595,0,0,0,80,main.c,pascal.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6320,Type3,Block,47,191,465,2,461,97,Still Active,95,355,0,0,0,80,main.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6321,Type3,Block,47,191,466,2,461,97,644,95,183,0,0,0,80,main.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6322,Type3,Block,47,191,556,2,654,97,Still Active,95,162,0,0,0,80,main.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6323,Type3,Block,47,191,637,2,682,97,Still Active,95,134,0,0,0,80,main.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6324,Type3,Block,47,191,686,2,693,97,694,95,1,0,0,0,80,main.c,tex.c,1,darren,dfishburn
6325,Type3,Block,47,191,687,2,693,97,694,95,1,0,0,0,80,main.c,tex.c,1,darren,dfishburn
6326,Type3,Block,47,191,778,2,755,97,Still Active,95,61,0,0,0,80,main.c,flex.c,1,darren,dfishburn; dhiebert; vberthoux; elias; perlguy0
6327,Type3,Block,47,263,264,97,97,139,137,42,40,0,2,0,83,routines.c,routines.c,0,darren,darren
6328,Type3,Block,47,263,265,97,97,139,137,42,40,1,1,0,83,routines.c,routines.c,0,darren,darren
6329,Type3,Block,47,263,266,97,97,139,139,42,42,2,0,0,83,routines.c,routines.c,0,darren,darren
6330,Type3,Block,47,263,271,97,137,139,139,42,2,1,0,0,83,routines.c,routines.c,0,darren,darren
6331,Type3,Block,47,263,272,97,137,139,139,42,2,1,0,0,83,routines.c,routines.c,0,darren,darren
6332,Type3,Block,47,263,273,97,137,139,139,42,2,1,0,0,83,routines.c,routines.c,0,darren,darren
6333,Type3,Block,47,263,319,97,221,139,Still Active,42,595,0,0,0,83,routines.c,pascal.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6334,Type3,Block,47,263,465,97,461,139,Still Active,42,355,0,0,0,83,routines.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6335,Type3,Block,47,263,466,97,461,139,644,42,183,0,0,0,83,routines.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6336,Type3,Block,47,263,556,97,654,139,Still Active,42,162,0,0,0,83,routines.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6337,Type3,Block,47,263,637,97,682,139,Still Active,42,134,0,0,0,83,routines.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6338,Type3,Block,47,263,686,97,693,139,694,42,1,0,0,0,83,routines.c,tex.c,1,darren,dfishburn
6339,Type3,Block,47,263,687,97,693,139,694,42,1,0,0,0,83,routines.c,tex.c,1,darren,dfishburn
6340,Type3,Block,47,263,778,97,755,139,Still Active,42,61,0,0,0,83,routines.c,flex.c,1,darren,dfishburn; dhiebert; vberthoux; elias; perlguy0
6341,Type3,Block,47,264,265,97,97,137,137,40,40,0,0,1,83,routines.c,routines.c,0,darren,darren
6342,Type3,Block,47,264,266,97,97,137,139,40,42,0,0,2,83,routines.c,routines.c,0,darren,darren
6343,Type3,Block,47,264,271,97,137,137,139,40,2,0,0,1,83,routines.c,routines.c,0,darren,darren
6344,Type3,Block,47,264,272,97,137,137,139,40,2,0,0,1,83,routines.c,routines.c,0,darren,darren
6345,Type3,Block,47,264,273,97,137,137,139,40,2,0,0,1,83,routines.c,routines.c,0,darren,darren
6346,Type3,Block,47,264,319,97,221,137,Still Active,40,595,0,0,0,83,routines.c,pascal.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6347,Type3,Block,47,264,465,97,461,137,Still Active,40,355,0,0,0,83,routines.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6348,Type3,Block,47,264,466,97,461,137,644,40,183,0,0,0,83,routines.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6349,Type3,Block,47,264,556,97,654,137,Still Active,40,162,0,0,0,83,routines.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6350,Type3,Block,47,264,637,97,682,137,Still Active,40,134,0,0,0,83,routines.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6351,Type3,Block,47,264,686,97,693,137,694,40,1,0,0,0,83,routines.c,tex.c,1,darren,dfishburn
6352,Type3,Block,47,264,687,97,693,137,694,40,1,0,0,0,83,routines.c,tex.c,1,darren,dfishburn
6353,Type3,Block,47,264,778,97,755,137,Still Active,40,61,0,0,0,83,routines.c,flex.c,1,darren,dfishburn; dhiebert; vberthoux; elias; perlguy0
6354,Type3,Block,47,265,266,97,97,137,139,40,42,1,0,1,83,routines.c,routines.c,0,darren,darren
6355,Type3,Block,47,265,271,97,137,137,139,40,2,0,0,1,83,routines.c,routines.c,0,darren,darren
6356,Type3,Block,47,265,272,97,137,137,139,40,2,0,0,1,83,routines.c,routines.c,0,darren,darren
6357,Type3,Block,47,265,273,97,137,137,139,40,2,0,0,1,83,routines.c,routines.c,0,darren,darren
6358,Type3,Block,47,265,319,97,221,137,Still Active,40,595,0,0,0,83,routines.c,pascal.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6359,Type3,Block,47,265,465,97,461,137,Still Active,40,355,0,0,0,83,routines.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6360,Type3,Block,47,265,466,97,461,137,644,40,183,0,0,0,83,routines.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6361,Type3,Block,47,265,556,97,654,137,Still Active,40,162,0,0,0,83,routines.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6362,Type3,Block,47,265,637,97,682,137,Still Active,40,134,0,0,0,83,routines.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6363,Type3,Block,47,265,686,97,693,137,694,40,1,0,0,0,83,routines.c,tex.c,1,darren,dfishburn
6364,Type3,Block,47,265,687,97,693,137,694,40,1,0,0,0,83,routines.c,tex.c,1,darren,dfishburn
6365,Type3,Block,47,265,778,97,755,137,Still Active,40,61,0,0,0,83,routines.c,flex.c,1,darren,dfishburn; dhiebert; vberthoux; elias; perlguy0
6366,Type3,Block,47,266,271,97,137,139,139,42,2,1,0,0,83,routines.c,routines.c,0,darren,darren
6367,Type3,Block,47,266,272,97,137,139,139,42,2,1,0,0,83,routines.c,routines.c,0,darren,darren
6368,Type3,Block,47,266,273,97,137,139,139,42,2,1,0,0,83,routines.c,routines.c,0,darren,darren
6369,Type3,Block,47,266,319,97,221,139,Still Active,42,595,0,0,0,83,routines.c,pascal.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6370,Type3,Block,47,266,465,97,461,139,Still Active,42,355,0,0,0,83,routines.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6371,Type3,Block,47,266,466,97,461,139,644,42,183,0,0,0,83,routines.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6372,Type3,Block,47,266,556,97,654,139,Still Active,42,162,0,0,0,83,routines.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6373,Type3,Block,47,266,637,97,682,139,Still Active,42,134,0,0,0,83,routines.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6374,Type3,Block,47,266,686,97,693,139,694,42,1,0,0,0,83,routines.c,tex.c,1,darren,dfishburn
6375,Type3,Block,47,266,687,97,693,139,694,42,1,0,0,0,83,routines.c,tex.c,1,darren,dfishburn
6376,Type3,Block,47,266,778,97,755,139,Still Active,42,61,0,0,0,83,routines.c,flex.c,1,darren,dfishburn; dhiebert; vberthoux; elias; perlguy0
6377,Type3,Block,47,271,272,137,137,139,139,2,2,1,0,0,71,routines.c,routines.c,0,darren,darren
6378,Type3,Block,47,271,273,137,137,139,139,2,2,1,0,0,71,routines.c,routines.c,0,darren,darren
6379,Type3,Block,47,271,319,137,221,139,Still Active,2,595,0,0,0,71,routines.c,pascal.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6380,Type3,Block,47,271,465,137,461,139,Still Active,2,355,0,0,0,71,routines.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6381,Type3,Block,47,271,466,137,461,139,644,2,183,0,0,0,71,routines.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6382,Type3,Block,47,271,556,137,654,139,Still Active,2,162,0,0,0,71,routines.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6383,Type3,Block,47,271,637,137,682,139,Still Active,2,134,0,0,0,71,routines.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6384,Type3,Block,47,271,686,137,693,139,694,2,1,0,0,0,71,routines.c,tex.c,1,darren,dfishburn
6385,Type3,Block,47,271,687,137,693,139,694,2,1,0,0,0,71,routines.c,tex.c,1,darren,dfishburn
6386,Type3,Block,47,271,778,137,755,139,Still Active,2,61,0,0,0,71,routines.c,flex.c,1,darren,dfishburn; dhiebert; vberthoux; elias; perlguy0
6387,Type3,Block,47,272,273,137,137,139,139,2,2,1,0,0,71,routines.c,routines.c,0,darren,darren
6388,Type3,Block,47,272,319,137,221,139,Still Active,2,595,0,0,0,71,routines.c,pascal.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6389,Type3,Block,47,272,465,137,461,139,Still Active,2,355,0,0,0,71,routines.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6390,Type3,Block,47,272,466,137,461,139,644,2,183,0,0,0,71,routines.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6391,Type3,Block,47,272,556,137,654,139,Still Active,2,162,0,0,0,71,routines.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6392,Type3,Block,47,272,637,137,682,139,Still Active,2,134,0,0,0,71,routines.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6393,Type3,Block,47,272,686,137,693,139,694,2,1,0,0,0,71,routines.c,tex.c,1,darren,dfishburn
6394,Type3,Block,47,272,687,137,693,139,694,2,1,0,0,0,71,routines.c,tex.c,1,darren,dfishburn
6395,Type3,Block,47,272,778,137,755,139,Still Active,2,61,0,0,0,71,routines.c,flex.c,1,darren,dfishburn; dhiebert; vberthoux; elias; perlguy0
6396,Type3,Block,47,273,319,137,221,139,Still Active,2,595,0,0,0,71,routines.c,pascal.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6397,Type3,Block,47,273,465,137,461,139,Still Active,2,355,0,0,0,71,routines.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6398,Type3,Block,47,273,466,137,461,139,644,2,183,0,0,0,71,routines.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6399,Type3,Block,47,273,556,137,654,139,Still Active,2,162,0,0,0,71,routines.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6400,Type3,Block,47,273,637,137,682,139,Still Active,2,134,0,0,0,71,routines.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6401,Type3,Block,47,273,686,137,693,139,694,2,1,0,0,0,71,routines.c,tex.c,1,darren,dfishburn
6402,Type3,Block,47,273,687,137,693,139,694,2,1,0,0,0,71,routines.c,tex.c,1,darren,dfishburn
6403,Type3,Block,47,273,778,137,755,139,Still Active,2,61,0,0,0,71,routines.c,flex.c,1,darren,dfishburn; dhiebert; vberthoux; elias; perlguy0
6404,Type3,Block,47,319,465,221,461,Still Active,Still Active,595,355,0,0,8,75,pascal.c,jscript.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6405,Type3,Block,47,319,466,221,461,Still Active,644,595,183,0,0,3,75,pascal.c,sql.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6406,Type3,Block,47,319,556,221,654,Still Active,Still Active,595,162,0,0,5,75,pascal.c,vhdl.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6407,Type3,Block,47,319,637,221,682,Still Active,Still Active,595,134,0,0,1,75,pascal.c,flex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6408,Type3,Block,47,319,686,221,693,Still Active,694,595,1,0,0,0,75,pascal.c,tex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn
6409,Type3,Block,47,319,687,221,693,Still Active,694,595,1,0,0,0,75,pascal.c,tex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn
6410,Type3,Block,47,319,778,221,755,Still Active,Still Active,595,61,0,0,1,75,pascal.c,flex.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dfishburn; dhiebert; vberthoux; elias; perlguy0
6411,Type3,Block,47,465,466,461,461,Still Active,644,355,183,3,1,0,100,jscript.c,sql.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias
6412,Type3,Block,47,465,556,461,654,Still Active,Still Active,355,162,0,4,5,100,jscript.c,vhdl.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6413,Type3,Block,47,465,637,461,682,Still Active,Still Active,355,134,0,3,1,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6414,Type3,Block,47,465,686,461,693,Still Active,694,355,1,0,0,0,100,jscript.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn
6415,Type3,Block,47,465,687,461,693,Still Active,694,355,1,0,0,0,100,jscript.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn
6416,Type3,Block,47,465,778,461,755,Still Active,Still Active,355,61,0,3,1,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; dhiebert; vberthoux; elias; perlguy0
6417,Type3,Block,47,466,556,461,654,644,Still Active,183,162,0,0,0,100,sql.c,vhdl.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6418,Type3,Block,47,466,637,461,682,644,Still Active,183,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6419,Type3,Block,47,466,686,461,693,644,694,183,1,0,0,0,100,sql.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn
6420,Type3,Block,47,466,687,461,693,644,694,183,1,0,0,0,100,sql.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn
6421,Type3,Block,47,466,778,461,755,644,Still Active,183,61,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; dhiebert; vberthoux; elias; perlguy0
6422,Type3,Block,47,556,637,654,682,Still Active,Still Active,162,134,0,0,1,100,vhdl.c,flex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6423,Type3,Block,47,556,686,654,693,Still Active,694,162,1,0,0,0,100,vhdl.c,tex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn
6424,Type3,Block,47,556,687,654,693,Still Active,694,162,1,0,0,0,100,vhdl.c,tex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn
6425,Type3,Block,47,556,778,654,755,Still Active,Still Active,162,61,0,0,1,100,vhdl.c,flex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; dhiebert; vberthoux; elias; perlguy0
6426,Type3,Block,47,637,686,682,693,Still Active,694,134,1,0,0,0,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn
6427,Type3,Block,47,637,687,682,693,Still Active,694,134,1,0,0,0,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn
6428,Type3,Block,47,637,778,682,755,Still Active,Still Active,134,61,1,0,0,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; dhiebert; vberthoux; elias; perlguy0
6429,Type3,Block,47,686,687,693,693,694,694,1,1,0,0,0,83,tex.c,tex.c,0,dfishburn,dfishburn
6430,Type3,Block,47,686,778,693,755,694,Still Active,1,61,0,0,0,83,tex.c,flex.c,1,dfishburn,dfishburn; dhiebert; vberthoux; elias; perlguy0
6431,Type3,Block,47,687,778,693,755,694,Still Active,1,61,0,0,0,83,tex.c,flex.c,1,dfishburn,dfishburn; dhiebert; vberthoux; elias; perlguy0
6432,Type3,Block,48,192,193,2,2,97,97,95,95,0,0,0,100,main.c,main.c,0,darren,darren
6433,Type3,Block,48,192,267,2,97,97,345,95,248,0,0,0,100,main.c,routines.c,1,darren,darren
6434,Type3,Block,48,192,268,2,97,97,345,95,248,0,0,0,100,main.c,routines.c,1,darren,darren
6435,Type3,Block,48,192,390,2,417,97,Still Active,95,399,0,0,0,100,main.c,strlist.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6436,Type3,Block,48,192,467,2,461,97,791,95,330,0,0,0,100,main.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6437,Type3,Block,48,192,468,2,461,97,Still Active,95,355,0,0,0,100,main.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6438,Type3,Block,48,192,534,2,634,97,Still Active,95,182,0,0,0,100,main.c,jscript.c,1,darren,elliotth; dfishburn; dhiebert; elias; jafl; vberthoux; perlguy0
6439,Type3,Block,48,192,557,2,654,97,Still Active,95,162,0,0,0,100,main.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6440,Type3,Block,48,192,638,2,682,97,Still Active,95,134,0,0,0,100,main.c,jscript.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6441,Type3,Block,48,192,639,2,682,97,Still Active,95,134,0,0,0,100,main.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6442,Type3,Block,48,192,688,2,693,97,694,95,1,0,0,0,100,main.c,tex.c,1,darren,dfishburn
6443,Type3,Block,48,192,689,2,693,97,694,95,1,0,0,0,100,main.c,tex.c,1,darren,dfishburn
6444,Type3,Block,48,193,267,2,97,97,345,95,248,0,0,0,100,main.c,routines.c,1,darren,darren
6445,Type3,Block,48,193,268,2,97,97,345,95,248,0,0,0,100,main.c,routines.c,1,darren,darren
6446,Type3,Block,48,193,390,2,417,97,Still Active,95,399,0,0,0,100,main.c,strlist.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6447,Type3,Block,48,193,467,2,461,97,791,95,330,0,0,0,100,main.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6448,Type3,Block,48,193,468,2,461,97,Still Active,95,355,0,0,0,100,main.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6449,Type3,Block,48,193,534,2,634,97,Still Active,95,182,0,0,0,100,main.c,jscript.c,1,darren,elliotth; dfishburn; dhiebert; elias; jafl; vberthoux; perlguy0
6450,Type3,Block,48,193,557,2,654,97,Still Active,95,162,0,0,0,100,main.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
6451,Type3,Block,48,193,638,2,682,97,Still Active,95,134,0,0,0,100,main.c,jscript.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6452,Type3,Block,48,193,639,2,682,97,Still Active,95,134,0,0,0,100,main.c,flex.c,1,darren,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0
6453,Type3,Block,48,193,688,2,693,97,694,95,1,0,0,0,100,main.c,tex.c,1,darren,dfishburn
6454,Type3,Block,48,193,689,2,693,97,694,95,1,0,0,0,100,main.c,tex.c,1,darren,dfishburn
6455,Type3,Block,48,267,268,97,97,345,345,248,248,2,0,0,75,routines.c,routines.c,0,darren,darren
6456,Type3,Block,48,267,390,97,417,345,Still Active,248,399,0,0,0,75,routines.c,strlist.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux
6457,Type3,Block,48,267,467,97,461,345,791,248,330,0,0,0,75,routines.c,jscript.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6458,Type3,Block,48,267,468,97,461,345,Still Active,248,355,0,0,0,75,routines.c,sql.c,1,darren,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux
6459,Type3,Block,48,267,534,97,634,345,Still Active,248,182,0,0,0,75,routines.c,jscript.c,1,darren,elliotth; dfishburn; dhiebert; elias; jafl; vberthoux; perlguy0
6460,Type3,Block,48,267,557,97,654,345,Still Active,248,162,0,0,0,75,routines.c,vhdl.c,1,darren,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0
