Revision,gcid1,gcid2,classid,co_change_count,gcid1_independent_change_count,gcid2_independent_change_count,filepath1,filepath2,author1,author2,similarity,clone_type,nlines1,nlines2,depth,class_size,is_spcp,method_name1,method_signature1,method_name2,method_signature2
644,269,442,9,0,0,4,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
644,269,443,9,0,0,4,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
644,269,445,9,0,0,4,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
644,269,447,9,0,0,4,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
644,269,448,9,0,0,4,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
644,269,454,9,0,0,6,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
644,269,455,9,0,0,6,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
644,269,462,9,0,0,6,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
644,269,486,9,0,0,6,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
644,269,492,9,0,0,6,eiffel.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,readFeatureName,static boolean readFeatureName (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
644,274,309,2,1,0,6,asm.c,sql.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,AsmParser,extern parserDefinition* AsmParser (void),newToken,static tokenInfo *newToken (void)
644,283,309,2,1,1,6,verilog.c,sql.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,VerilogParser,extern parserDefinition* VerilogParser (void),newToken,static tokenInfo *newToken (void)
644,288,302,26,1,0,5,asm.c,sql.c,dfishburn,dfishburn,71,Type3,9,9,1,12,0,buildAsmKeywordHash,static void buildAsmKeywordHash (void),buildSqlKeywordHash,static void buildSqlKeywordHash (void)
644,296,309,2,5,0,2,sql.c,sql.c,dfishburn,dfishburn,70,Type3,9,9,0,52,0,SqlParser,extern parserDefinition* SqlParser (void),newToken,static tokenInfo *newToken (void)
644,302,381,26,1,5,1,sql.c,verilog.c,dfishburn,dfishburn,71,Type3,9,9,1,12,0,buildSqlKeywordHash,static void buildSqlKeywordHash (void),initialize,static void initialize (const langType language)
644,302,503,26,0,2,1,sql.c,python.c,dfishburn,dfishburn,71,Type3,9,5,1,12,0,buildSqlKeywordHash,static void buildSqlKeywordHash (void),findPythonTags,static void findPythonTags (void)
644,303,324,27,1,6,0,sql.c,sml.c,dfishburn,dfishburn,70,Type3,10,10,1,8,0,makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)",makeSmlTag,"static void makeSmlTag (smlKind type, vString *name)"
644,305,459,29,2,4,2,sql.c,jscript.c,dfishburn,dfishburn,100,Type3,8,10,1,6,0,skipToCharacter,static int skipToCharacter (const int c),makeConstTag,"static void makeConstTag (tokenInfo *const token, const jsKind kind)"
644,308,314,9,1,4,11,sql.c,fortran.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseEntryStmt,static void parseEntryStmt (tokenInfo *const token)
644,308,331,9,1,4,7,sql.c,c.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),processToken,"static void processToken (tokenInfo *const token, statementInfo *const st)"
644,308,363,9,1,4,4,sql.c,fortran.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),deleteToken,static void deleteToken (tokenInfo *const token)
644,308,373,9,1,4,7,sql.c,fortran.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token)
644,308,392,9,1,3,0,sql.c,ruby.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),,
644,308,413,9,2,1,3,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),JavaScriptParser,extern parserDefinition* JavaScriptParser (void)
644,308,415,9,2,1,3,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),deleteToken,static void deleteToken (tokenInfo *const token)
644,308,416,9,3,0,2,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),deleteToken,static void deleteToken (tokenInfo *const token)
644,308,418,9,3,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)"
644,308,419,9,3,0,4,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)"
644,308,420,9,3,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
644,308,421,9,3,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
644,308,423,9,3,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseRecord,static void parseRecord (tokenInfo *const token)
644,308,426,9,2,1,3,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseLoop,static void parseLoop (tokenInfo *const token)
644,308,427,9,2,1,5,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseFunction,static void parseFunction (tokenInfo *const token)
644,308,428,9,2,1,2,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),findCmdTerm,"static void findCmdTerm (tokenInfo *const token, const boolean check_first)"
644,308,430,9,3,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
644,308,431,9,2,1,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
644,308,435,9,3,0,0,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)"
644,308,437,9,3,0,0,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseLabel,static void parseLabel (tokenInfo *const token)
644,308,438,9,2,1,5,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseMethods,"static void parseMethods (tokenInfo *const token, tokenInfo *const class)"
644,308,439,9,3,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
644,308,440,9,3,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
644,308,441,9,3,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
644,308,442,9,3,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
644,308,443,9,3,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
644,308,445,9,3,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
644,308,446,9,2,1,2,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseLoop,static void parseLoop (tokenInfo *const token)
644,308,447,9,3,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
644,308,448,9,3,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
644,308,454,9,3,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
644,308,455,9,3,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
644,308,456,9,2,1,5,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseBlock,"static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent)"
644,308,457,9,2,1,7,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseBlock,"static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent)"
644,308,462,9,3,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
644,308,480,9,2,1,5,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseFunction,static void parseFunction (tokenInfo *const token)
644,308,486,9,3,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
644,308,492,9,3,0,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
644,308,496,9,0,2,0,sql.c,eiffel.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseFeature,static boolean parseFeature (tokenInfo *const token)
644,308,500,9,0,1,0,sql.c,vim.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),parseCommand,static boolean parseCommand (const unsigned char *line)
644,308,529,9,0,1,1,sql.c,readtags.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseType,static void parseType (tokenInfo *const token),duplicate,static char *duplicate (const char *str)
644,308,538,9,0,1,0,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseType,static void parseType (tokenInfo *const token),parseSqlFile,static void parseSqlFile (tokenInfo *const token)
644,309,315,2,1,6,3,sql.c,c.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),CParser,extern parserDefinition* CParser (void)
644,309,320,2,1,6,1,sql.c,cobol.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),CobolParser,extern parserDefinition* CobolParser ()
644,309,321,2,1,6,3,sql.c,sml.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),SmlParser,extern parserDefinition *SmlParser (void)
644,309,330,2,1,6,4,sql.c,c.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),CParser,extern parserDefinition* CParser (void)
644,309,340,2,1,6,0,sql.c,erlang.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),ErlangParser,extern parserDefinition *ErlangParser (void)
644,309,365,2,1,6,0,sql.c,html.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),HtmlParser,extern parserDefinition* HtmlParser (void)
644,309,408,2,0,5,1,sql.c,basic.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),BlitzBasicParser,parserDefinition *BlitzBasicParser (void)
644,309,414,2,2,3,3,sql.c,jscript.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),newToken,static tokenInfo *newToken (void)
644,309,501,2,0,2,2,sql.c,php.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),PhpParser,extern parserDefinition* PhpParser (void)
644,309,511,2,0,1,0,sql.c,regex.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),,
644,309,512,2,0,1,0,sql.c,regex.c,dfishburn,dfishburn,70,Type3,9,9,1,52,0,newToken,static tokenInfo *newToken (void),,
644,314,416,9,0,1,5,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseEntryStmt,static void parseEntryStmt (tokenInfo *const token),deleteToken,static void deleteToken (tokenInfo *const token)
